# ---
# 24/02/2026, 14:51:30
# volt	current
# ---
-1.20e+02	-1.639648e-06
-1.19e+02	-1.560717e-06
-1.18e+02	-1.564854e-06
-1.17e+02	-1.567295e-06
-1.16e+02	-1.568882e-06
-1.15e+02	-1.569320e-06
-1.14e+02	-1.571440e-06
-1.13e+02	-1.571645e-06
-1.12e+02	-1.572793e-06
-1.11e+02	-1.572047e-06
-1.10e+02	-1.572487e-06
-1.09e+02	-1.573049e-06
-1.08e+02	-1.572940e-06
-1.07e+02	-1.572446e-06
-1.06e+02	-1.572822e-06
-1.05e+02	-1.571605e-06
-1.04e+02	-1.570656e-06
-1.03e+02	-1.569259e-06
-1.02e+02	-1.569783e-06
-1.01e+02	-1.569697e-06
-1.00e+02	-1.569162e-06
-9.90e+01	-1.567200e-06
-9.80e+01	-1.567203e-06
-9.70e+01	-1.566349e-06
-9.60e+01	-1.565994e-06
-9.50e+01	-1.563651e-06
-9.40e+01	-1.563853e-06
-9.30e+01	-1.563376e-06
-9.20e+01	-1.562042e-06
-9.10e+01	-1.560822e-06
-9.00e+01	-1.559538e-06
-8.90e+01	-1.559385e-06
-8.80e+01	-1.557584e-06
-8.70e+01	-1.557506e-06
-8.60e+01	-1.556729e-06
-8.50e+01	-1.555313e-06
-8.40e+01	-1.553082e-06
-8.30e+01	-1.552242e-06
-8.20e+01	-1.551715e-06
-8.10e+01	-1.551529e-06
-8.00e+01	-1.549555e-06
-7.90e+01	-1.546768e-06
-7.80e+01	-1.547113e-06
-7.70e+01	-1.545530e-06
-7.60e+01	-1.544871e-06
-7.50e+01	-1.543800e-06
-7.40e+01	-1.542460e-06
-7.30e+01	-1.538600e-06
-7.20e+01	-1.539347e-06
-7.10e+01	-1.538922e-06
-7.00e+01	-1.537476e-06
-6.90e+01	-1.535615e-06
-6.80e+01	-1.533385e-06
-6.70e+01	-1.531504e-06
-6.60e+01	-1.530101e-06
-6.50e+01	-1.527219e-06
-6.40e+01	-1.525999e-06
-6.30e+01	-1.524439e-06
-6.20e+01	-1.519695e-06
-6.10e+01	-1.517579e-06
-6.00e+01	-1.514930e-06
-5.90e+01	-1.511725e-06
-5.80e+01	-1.508835e-06
-5.70e+01	-1.505711e-06
-5.60e+01	-1.502644e-06
-5.50e+01	-1.497824e-06
-5.40e+01	-1.494004e-06
-5.30e+01	-1.490895e-06
-5.20e+01	-1.486637e-06
-5.10e+01	-1.483922e-06
-5.00e+01	-1.478760e-06
-4.90e+01	-1.477574e-06
-4.80e+01	-1.473984e-06
-4.70e+01	-1.472025e-06
-4.60e+01	-1.469879e-06
-4.50e+01	-1.466632e-06
-4.40e+01	-1.464443e-06
-4.30e+01	-1.462036e-06
-4.20e+01	-1.459305e-06
-4.10e+01	-1.458811e-06
-4.00e+01	-1.457116e-06
-3.90e+01	-1.454194e-06
-3.80e+01	-1.452104e-06
-3.70e+01	-1.449136e-06
-3.60e+01	-1.448871e-06
-3.50e+01	-1.445747e-06
-3.40e+01	-1.443085e-06
-3.30e+01	-1.442343e-06
-3.20e+01	-1.440553e-06
-3.10e+01	-1.439184e-06
-3.00e+01	-1.437973e-06
-2.90e+01	-1.435502e-06
-2.80e+01	-1.433876e-06
-2.70e+01	-1.431520e-06
-2.60e+01	-1.430241e-06
-2.50e+01	-1.425966e-06
-2.40e+01	-1.427018e-06
-2.30e+01	-1.425074e-06
-2.20e+01	-1.423661e-06
-2.10e+01	-1.419837e-06
-2.00e+01	-1.418933e-06
-1.90e+01	-1.418311e-06
-1.80e+01	-1.415587e-06
-1.70e+01	-1.412055e-06
-1.60e+01	-1.410965e-06
-1.50e+01	-1.406852e-06
-1.40e+01	-1.405875e-06
-1.30e+01	-1.402621e-06
-1.20e+01	-1.398956e-06
-1.10e+01	-1.394739e-06
-1.00e+01	-1.393171e-06
-9.00e+00	-1.388723e-06
-8.00e+00	-1.382800e-06
-7.00e+00	-1.376481e-06
-5.99e+00	-1.370816e-06
-4.99e+00	-1.362840e-06
-4.00e+00	-1.355050e-06
-3.00e+00	-1.345045e-06
-2.00e+00	-1.337023e-06
-9.94e-01	-1.325603e-06
5.48e-03	-1.311839e-06
1.00e+00	-1.293121e-06
2.00e+00	-1.270298e-06
3.00e+00	-1.229951e-06
4.00e+00	-1.118738e-06
5.00e+00	-8.099871e-07
6.00e+00	-4.103328e-07
7.00e+00	-1.594660e-07
8.00e+00	-1.169675e-07
9.00e+00	-9.388073e-08
1.00e+01	-7.551194e-08
1.10e+01	-5.935969e-08
1.20e+01	-4.458407e-08
1.30e+01	-3.135381e-08
1.40e+01	-2.000493e-08
1.50e+01	-1.024530e-08
1.60e+01	-2.178228e-09
1.70e+01	5.088910e-09
1.80e+01	1.152691e-08
1.90e+01	1.699253e-08
2.00e+01	2.164284e-08
2.10e+01	2.580790e-08
2.20e+01	2.930545e-08
2.30e+01	3.224626e-08
2.40e+01	3.473286e-08
2.50e+01	3.672989e-08
2.60e+01	3.824688e-08
2.70e+01	3.961210e-08
2.80e+01	4.090936e-08
2.90e+01	4.202980e-08
3.00e+01	4.311030e-08
3.10e+01	4.408722e-08
3.20e+01	4.518099e-08
3.30e+01	4.610526e-08
3.40e+01	4.714169e-08
3.50e+01	4.823419e-08
3.60e+01	4.934894e-08
3.70e+01	5.063925e-08
3.80e+01	5.220988e-08
3.90e+01	5.425249e-08
4.00e+01	5.670462e-08
