# ---
# 24/02/2026, 14:42:06
# volt	current
# ---
-1.20e+02	-1.638724e-06
-1.19e+02	-1.560736e-06
-1.18e+02	-1.566080e-06
-1.17e+02	-1.568000e-06
-1.16e+02	-1.570616e-06
-1.15e+02	-1.572578e-06
-1.14e+02	-1.574179e-06
-1.13e+02	-1.575097e-06
-1.12e+02	-1.574899e-06
-1.11e+02	-1.575809e-06
-1.10e+02	-1.575269e-06
-1.09e+02	-1.575053e-06
-1.08e+02	-1.577721e-06
-1.07e+02	-1.577990e-06
-1.06e+02	-1.577487e-06
-1.05e+02	-1.576416e-06
-1.04e+02	-1.574812e-06
-1.03e+02	-1.574883e-06
-1.02e+02	-1.574927e-06
-1.01e+02	-1.574886e-06
-1.00e+02	-1.573451e-06
-9.90e+01	-1.573049e-06
-9.80e+01	-1.572190e-06
-9.70e+01	-1.571269e-06
-9.60e+01	-1.569554e-06
-9.50e+01	-1.569325e-06
-9.40e+01	-1.567594e-06
-9.30e+01	-1.567319e-06
-9.20e+01	-1.566066e-06
-9.10e+01	-1.564321e-06
-9.00e+01	-1.563833e-06
-8.90e+01	-1.562800e-06
-8.80e+01	-1.561537e-06
-8.70e+01	-1.560954e-06
-8.60e+01	-1.560287e-06
-8.50e+01	-1.558955e-06
-8.40e+01	-1.558197e-06
-8.30e+01	-1.556297e-06
-8.20e+01	-1.555476e-06
-8.10e+01	-1.554567e-06
-8.00e+01	-1.553020e-06
-7.90e+01	-1.553137e-06
-7.80e+01	-1.550343e-06
-7.70e+01	-1.549753e-06
-7.60e+01	-1.547628e-06
-7.50e+01	-1.546026e-06
-7.40e+01	-1.545140e-06
-7.30e+01	-1.544387e-06
-7.20e+01	-1.542616e-06
-7.10e+01	-1.540507e-06
-7.00e+01	-1.538640e-06
-6.90e+01	-1.537259e-06
-6.80e+01	-1.535201e-06
-6.70e+01	-1.534048e-06
-6.60e+01	-1.532421e-06
-6.50e+01	-1.530259e-06
-6.40e+01	-1.527788e-06
-6.30e+01	-1.525965e-06
-6.20e+01	-1.523149e-06
-6.10e+01	-1.520875e-06
-6.00e+01	-1.517098e-06
-5.90e+01	-1.514558e-06
-5.80e+01	-1.510314e-06
-5.70e+01	-1.506678e-06
-5.60e+01	-1.503091e-06
-5.50e+01	-1.499545e-06
-5.40e+01	-1.494829e-06
-5.30e+01	-1.490764e-06
-5.20e+01	-1.487661e-06
-5.10e+01	-1.483213e-06
-5.00e+01	-1.480291e-06
-4.90e+01	-1.477535e-06
-4.80e+01	-1.474634e-06
-4.70e+01	-1.473218e-06
-4.60e+01	-1.470063e-06
-4.50e+01	-1.469092e-06
-4.40e+01	-1.466632e-06
-4.30e+01	-1.464452e-06
-4.20e+01	-1.462992e-06
-4.10e+01	-1.460628e-06
-4.00e+01	-1.458974e-06
-3.90e+01	-1.456574e-06
-3.80e+01	-1.454956e-06
-3.70e+01	-1.453251e-06
-3.60e+01	-1.450631e-06
-3.50e+01	-1.448773e-06
-3.40e+01	-1.446646e-06
-3.30e+01	-1.444365e-06
-3.20e+01	-1.442164e-06
-3.10e+01	-1.440085e-06
-3.00e+01	-1.439256e-06
-2.90e+01	-1.437165e-06
-2.80e+01	-1.436153e-06
-2.70e+01	-1.433875e-06
-2.60e+01	-1.432691e-06
-2.50e+01	-1.431118e-06
-2.40e+01	-1.428520e-06
-2.30e+01	-1.428715e-06
-2.20e+01	-1.426678e-06
-2.10e+01	-1.425217e-06
-2.00e+01	-1.424103e-06
-1.90e+01	-1.422346e-06
-1.80e+01	-1.419913e-06
-1.70e+01	-1.418133e-06
-1.60e+01	-1.415503e-06
-1.50e+01	-1.413244e-06
-1.40e+01	-1.410413e-06
-1.30e+01	-1.408622e-06
-1.20e+01	-1.405769e-06
-1.10e+01	-1.402082e-06
-1.00e+01	-1.396768e-06
-9.00e+00	-1.392645e-06
-8.00e+00	-1.388162e-06
-7.00e+00	-1.382234e-06
-5.99e+00	-1.374492e-06
-4.99e+00	-1.366473e-06
-4.00e+00	-1.358113e-06
-3.00e+00	-1.349084e-06
-2.00e+00	-1.338593e-06
-9.94e-01	-1.328124e-06
5.48e-03	-1.315428e-06
1.00e+00	-1.295822e-06
2.00e+00	-1.269976e-06
3.00e+00	-1.230740e-06
4.00e+00	-1.115612e-06
5.00e+00	-8.028003e-07
6.00e+00	-4.031597e-07
7.00e+00	-1.565774e-07
8.00e+00	-1.149063e-07
9.00e+00	-9.175955e-08
1.00e+01	-7.360986e-08
1.10e+01	-5.733040e-08
1.20e+01	-4.259325e-08
1.30e+01	-2.960395e-08
1.40e+01	-1.818722e-08
1.50e+01	-8.716539e-09
1.60e+01	-5.585855e-10
1.70e+01	6.698536e-09
1.80e+01	1.301543e-08
1.90e+01	1.839815e-08
2.00e+01	2.323893e-08
2.10e+01	2.717315e-08
2.20e+01	3.061920e-08
2.30e+01	3.361544e-08
2.40e+01	3.599801e-08
2.50e+01	3.792886e-08
2.60e+01	3.945964e-08
2.70e+01	4.088156e-08
2.80e+01	4.207492e-08
2.90e+01	4.323019e-08
3.00e+01	4.428673e-08
3.10e+01	4.533329e-08
3.20e+01	4.631896e-08
3.30e+01	4.733602e-08
3.40e+01	4.824322e-08
3.50e+01	4.945277e-08
3.60e+01	5.056944e-08
3.70e+01	5.182870e-08
3.80e+01	5.351455e-08
3.90e+01	5.554970e-08
4.00e+01	5.801602e-08
