# ---
# 25/02/2026, 09:29:22
# volt	current
# ---
-1.20e+02	-2.569117e-07
-1.19e+02	-1.983826e-07
-1.18e+02	-1.983322e-07
-1.17e+02	-1.982136e-07
-1.16e+02	-1.983198e-07
-1.15e+02	-1.982569e-07
-1.14e+02	-1.982437e-07
-1.13e+02	-1.982484e-07
-1.12e+02	-1.980985e-07
-1.11e+02	-1.980599e-07
-1.10e+02	-1.981024e-07
-1.09e+02	-1.980414e-07
-1.08e+02	-1.979249e-07
-1.07e+02	-1.978649e-07
-1.06e+02	-1.978074e-07
-1.05e+02	-1.976799e-07
-1.04e+02	-1.977075e-07
-1.03e+02	-1.976372e-07
-1.02e+02	-1.976198e-07
-1.01e+02	-1.974480e-07
-1.00e+02	-1.973742e-07
-9.90e+01	-1.973935e-07
-9.80e+01	-1.971900e-07
-9.70e+01	-1.971272e-07
-9.60e+01	-1.970557e-07
-9.50e+01	-1.970439e-07
-9.40e+01	-1.969512e-07
-9.30e+01	-1.970739e-07
-9.20e+01	-1.969153e-07
-9.10e+01	-1.967664e-07
-9.00e+01	-1.967033e-07
-8.90e+01	-1.966511e-07
-8.80e+01	-1.965246e-07
-8.70e+01	-1.964925e-07
-8.60e+01	-1.964086e-07
-8.50e+01	-1.963886e-07
-8.40e+01	-1.962320e-07
-8.30e+01	-1.963530e-07
-8.20e+01	-1.964147e-07
-8.10e+01	-1.961475e-07
-8.00e+01	-1.960326e-07
-7.90e+01	-1.957356e-07
-7.80e+01	-1.959017e-07
-7.70e+01	-1.957775e-07
-7.60e+01	-1.956559e-07
-7.50e+01	-1.957190e-07
-7.40e+01	-1.955621e-07
-7.30e+01	-1.955263e-07
-7.20e+01	-1.952859e-07
-7.10e+01	-1.951819e-07
-7.00e+01	-1.951353e-07
-6.90e+01	-1.950995e-07
-6.80e+01	-1.948063e-07
-6.70e+01	-1.947664e-07
-6.60e+01	-1.947225e-07
-6.50e+01	-1.945395e-07
-6.40e+01	-1.943778e-07
-6.30e+01	-1.943841e-07
-6.20e+01	-1.942870e-07
-6.10e+01	-1.938937e-07
-6.00e+01	-1.937652e-07
-5.90e+01	-1.937356e-07
-5.80e+01	-1.936384e-07
-5.70e+01	-1.932458e-07
-5.60e+01	-1.932997e-07
-5.50e+01	-1.929647e-07
-5.40e+01	-1.927014e-07
-5.30e+01	-1.926373e-07
-5.20e+01	-1.923759e-07
-5.10e+01	-1.920624e-07
-5.00e+01	-1.919109e-07
-4.90e+01	-1.915759e-07
-4.80e+01	-1.913980e-07
-4.70e+01	-1.911874e-07
-4.60e+01	-1.910864e-07
-4.50e+01	-1.907311e-07
-4.40e+01	-1.903635e-07
-4.30e+01	-1.902613e-07
-4.20e+01	-1.898034e-07
-4.10e+01	-1.896139e-07
-4.00e+01	-1.894963e-07
-3.90e+01	-1.891163e-07
-3.80e+01	-1.887579e-07
-3.70e+01	-1.886047e-07
-3.60e+01	-1.882684e-07
-3.50e+01	-1.879635e-07
-3.40e+01	-1.876362e-07
-3.30e+01	-1.873129e-07
-3.20e+01	-1.869421e-07
-3.10e+01	-1.865840e-07
-3.00e+01	-1.862862e-07
-2.90e+01	-1.858703e-07
-2.80e+01	-1.854328e-07
-2.70e+01	-1.851028e-07
-2.60e+01	-1.846291e-07
-2.50e+01	-1.841785e-07
-2.40e+01	-1.838559e-07
-2.30e+01	-1.833531e-07
-2.20e+01	-1.828826e-07
-2.10e+01	-1.825413e-07
-2.00e+01	-1.821209e-07
-1.90e+01	-1.815710e-07
-1.80e+01	-1.812159e-07
-1.70e+01	-1.808901e-07
-1.60e+01	-1.802683e-07
-1.50e+01	-1.798384e-07
-1.40e+01	-1.796456e-07
-1.30e+01	-1.791283e-07
-1.20e+01	-1.785823e-07
-1.10e+01	-1.782169e-07
-1.00e+01	-1.777861e-07
-9.00e+00	-1.770563e-07
-8.00e+00	-1.765841e-07
-7.00e+00	-1.759848e-07
-6.00e+00	-1.752376e-07
-5.00e+00	-1.746153e-07
-4.00e+00	-1.738418e-07
-3.00e+00	-1.728594e-07
-2.00e+00	-1.715593e-07
-9.95e-01	-1.696770e-07
3.94e-03	-1.667387e-07
1.00e+00	-1.620141e-07
2.00e+00	-1.533944e-07
3.00e+00	-1.362120e-07
4.00e+00	-1.086168e-07
5.00e+00	-7.526358e-08
6.00e+00	-3.642565e-08
7.00e+00	1.050929e-09
8.00e+00	3.819767e-09
9.00e+00	4.340831e-09
1.00e+01	4.662427e-09
1.10e+01	4.895434e-09
1.20e+01	5.061106e-09
1.30e+01	5.210453e-09
1.40e+01	5.363088e-09
1.50e+01	5.528253e-09
1.60e+01	5.686331e-09
1.70e+01	5.849599e-09
1.80e+01	5.999957e-09
1.90e+01	6.164490e-09
2.00e+01	6.331302e-09
2.10e+01	6.492289e-09
2.20e+01	6.670871e-09
2.30e+01	6.854769e-09
2.40e+01	7.038537e-09
2.50e+01	7.215347e-09
2.60e+01	7.390508e-09
2.70e+01	7.584534e-09
2.80e+01	7.758056e-09
2.90e+01	7.940939e-09
3.00e+01	8.131038e-09
3.10e+01	8.314430e-09
3.20e+01	8.499084e-09
3.30e+01	8.667540e-09
3.40e+01	8.835611e-09
3.50e+01	9.025332e-09
3.60e+01	9.186831e-09
3.70e+01	9.341996e-09
3.80e+01	9.523365e-09
3.90e+01	9.658647e-09
4.00e+01	9.805096e-09
