# ---
# 25/02/2026, 09:23:18
# volt	current
# ---
-1.20e+02	-2.594090e-07
-1.19e+02	-1.990602e-07
-1.18e+02	-1.990073e-07
-1.17e+02	-1.990454e-07
-1.16e+02	-1.989189e-07
-1.15e+02	-1.988779e-07
-1.14e+02	-1.988476e-07
-1.13e+02	-1.986778e-07
-1.12e+02	-1.987061e-07
-1.11e+02	-1.986706e-07
-1.10e+02	-1.985837e-07
-1.09e+02	-1.984738e-07
-1.08e+02	-1.983626e-07
-1.07e+02	-1.983634e-07
-1.06e+02	-1.982623e-07
-1.05e+02	-1.981447e-07
-1.04e+02	-1.980085e-07
-1.03e+02	-1.979754e-07
-1.02e+02	-1.979980e-07
-1.01e+02	-1.978379e-07
-1.00e+02	-1.976241e-07
-9.90e+01	-1.976522e-07
-9.80e+01	-1.975840e-07
-9.70e+01	-1.974230e-07
-9.60e+01	-1.973809e-07
-9.50e+01	-1.973205e-07
-9.40e+01	-1.971461e-07
-9.30e+01	-1.971385e-07
-9.20e+01	-1.971119e-07
-9.10e+01	-1.969768e-07
-9.00e+01	-1.968811e-07
-8.90e+01	-1.967786e-07
-8.80e+01	-1.966375e-07
-8.70e+01	-1.967162e-07
-8.60e+01	-1.965836e-07
-8.50e+01	-1.964331e-07
-8.40e+01	-1.963955e-07
-8.30e+01	-1.963117e-07
-8.20e+01	-1.962358e-07
-8.10e+01	-1.962198e-07
-8.00e+01	-1.960995e-07
-7.90e+01	-1.959969e-07
-7.80e+01	-1.959635e-07
-7.70e+01	-1.958147e-07
-7.60e+01	-1.956909e-07
-7.50e+01	-1.956609e-07
-7.40e+01	-1.955291e-07
-7.30e+01	-1.953732e-07
-7.20e+01	-1.952827e-07
-7.10e+01	-1.951969e-07
-7.00e+01	-1.949812e-07
-6.90e+01	-1.949444e-07
-6.80e+01	-1.948390e-07
-6.70e+01	-1.947921e-07
-6.60e+01	-1.946114e-07
-6.50e+01	-1.944130e-07
-6.40e+01	-1.943622e-07
-6.30e+01	-1.942415e-07
-6.20e+01	-1.940145e-07
-6.10e+01	-1.938700e-07
-6.00e+01	-1.937179e-07
-5.90e+01	-1.936223e-07
-5.80e+01	-1.933870e-07
-5.70e+01	-1.932241e-07
-5.60e+01	-1.930103e-07
-5.50e+01	-1.927727e-07
-5.40e+01	-1.925923e-07
-5.30e+01	-1.924349e-07
-5.20e+01	-1.921721e-07
-5.10e+01	-1.919552e-07
-5.00e+01	-1.917615e-07
-4.90e+01	-1.914861e-07
-4.80e+01	-1.912163e-07
-4.70e+01	-1.911096e-07
-4.60e+01	-1.908500e-07
-4.50e+01	-1.906115e-07
-4.40e+01	-1.903245e-07
-4.30e+01	-1.901723e-07
-4.20e+01	-1.897127e-07
-4.10e+01	-1.895048e-07
-4.00e+01	-1.893419e-07
-3.90e+01	-1.889420e-07
-3.80e+01	-1.886029e-07
-3.70e+01	-1.884626e-07
-3.60e+01	-1.881613e-07
-3.50e+01	-1.877693e-07
-3.40e+01	-1.874227e-07
-3.30e+01	-1.872326e-07
-3.20e+01	-1.868392e-07
-3.10e+01	-1.864613e-07
-3.00e+01	-1.862203e-07
-2.90e+01	-1.859043e-07
-2.80e+01	-1.854031e-07
-2.70e+01	-1.849420e-07
-2.60e+01	-1.846163e-07
-2.50e+01	-1.841455e-07
-2.40e+01	-1.836637e-07
-2.30e+01	-1.832383e-07
-2.20e+01	-1.829168e-07
-2.10e+01	-1.824357e-07
-2.00e+01	-1.819344e-07
-1.90e+01	-1.815542e-07
-1.80e+01	-1.811365e-07
-1.70e+01	-1.806679e-07
-1.60e+01	-1.802622e-07
-1.50e+01	-1.798214e-07
-1.40e+01	-1.793435e-07
-1.30e+01	-1.789982e-07
-1.20e+01	-1.784652e-07
-1.10e+01	-1.779640e-07
-1.00e+01	-1.775698e-07
-9.00e+00	-1.769161e-07
-8.00e+00	-1.763914e-07
-7.00e+00	-1.757986e-07
-6.00e+00	-1.751888e-07
-5.00e+00	-1.744369e-07
-4.00e+00	-1.736942e-07
-3.00e+00	-1.725961e-07
-2.00e+00	-1.712968e-07
-9.95e-01	-1.694937e-07
3.84e-03	-1.664494e-07
1.00e+00	-1.615520e-07
2.00e+00	-1.529623e-07
3.00e+00	-1.356345e-07
4.00e+00	-1.079007e-07
5.00e+00	-7.432930e-08
6.00e+00	-3.557034e-08
7.00e+00	1.192681e-09
8.00e+00	3.716871e-09
9.00e+00	4.235659e-09
1.00e+01	4.549031e-09
1.10e+01	4.768874e-09
1.20e+01	4.929989e-09
1.30e+01	5.093511e-09
1.40e+01	5.239059e-09
1.50e+01	5.391566e-09
1.60e+01	5.567489e-09
1.70e+01	5.725063e-09
1.80e+01	5.879345e-09
1.90e+01	6.016668e-09
2.00e+01	6.206514e-09
2.10e+01	6.369399e-09
2.20e+01	6.547605e-09
2.30e+01	6.724794e-09
2.40e+01	6.909070e-09
2.50e+01	7.090309e-09
2.60e+01	7.271677e-09
2.70e+01	7.452913e-09
2.80e+01	7.635165e-09
2.90e+01	7.823112e-09
3.00e+01	8.005617e-09
3.10e+01	8.191414e-09
3.20e+01	8.378984e-09
3.30e+01	8.543007e-09
3.40e+01	8.721710e-09
3.50e+01	8.890414e-09
3.60e+01	9.055213e-09
3.70e+01	9.237715e-09
3.80e+01	9.395667e-09
3.90e+01	9.533242e-09
4.00e+01	9.684106e-09
