# ---
# 25/02/2026, 09:25:35
# volt	current
# ---
-1.20e+02	-2.607342e-07
-1.19e+02	-2.007120e-07
-1.18e+02	-2.008046e-07
-1.17e+02	-2.006864e-07
-1.16e+02	-2.006072e-07
-1.15e+02	-2.006687e-07
-1.14e+02	-2.004817e-07
-1.13e+02	-2.003639e-07
-1.12e+02	-2.003021e-07
-1.11e+02	-2.003615e-07
-1.10e+02	-2.002047e-07
-1.09e+02	-2.001718e-07
-1.08e+02	-2.000829e-07
-1.07e+02	-1.999556e-07
-1.06e+02	-1.998973e-07
-1.05e+02	-1.997939e-07
-1.04e+02	-1.996577e-07
-1.03e+02	-1.995935e-07
-1.02e+02	-1.995305e-07
-1.01e+02	-1.994082e-07
-1.00e+02	-1.991720e-07
-9.90e+01	-1.990584e-07
-9.80e+01	-1.989480e-07
-9.70e+01	-1.988946e-07
-9.60e+01	-1.987069e-07
-9.50e+01	-1.986275e-07
-9.40e+01	-1.986160e-07
-9.30e+01	-1.985166e-07
-9.20e+01	-1.983702e-07
-9.10e+01	-1.984376e-07
-9.00e+01	-1.983583e-07
-8.90e+01	-1.981761e-07
-8.80e+01	-1.981242e-07
-8.70e+01	-1.981131e-07
-8.60e+01	-1.979224e-07
-8.50e+01	-1.978037e-07
-8.40e+01	-1.977994e-07
-8.30e+01	-1.976690e-07
-8.20e+01	-1.976516e-07
-8.10e+01	-1.975842e-07
-8.00e+01	-1.973859e-07
-7.90e+01	-1.973098e-07
-7.80e+01	-1.972707e-07
-7.70e+01	-1.971405e-07
-7.60e+01	-1.970602e-07
-7.50e+01	-1.969516e-07
-7.40e+01	-1.968073e-07
-7.30e+01	-1.966899e-07
-7.20e+01	-1.966312e-07
-7.10e+01	-1.964385e-07
-7.00e+01	-1.962558e-07
-6.90e+01	-1.962342e-07
-6.80e+01	-1.961218e-07
-6.70e+01	-1.959772e-07
-6.60e+01	-1.957811e-07
-6.50e+01	-1.957256e-07
-6.40e+01	-1.955351e-07
-6.30e+01	-1.954330e-07
-6.20e+01	-1.952534e-07
-6.10e+01	-1.950857e-07
-6.00e+01	-1.949119e-07
-5.90e+01	-1.948208e-07
-5.80e+01	-1.945681e-07
-5.70e+01	-1.944201e-07
-5.60e+01	-1.941795e-07
-5.50e+01	-1.939975e-07
-5.40e+01	-1.937568e-07
-5.30e+01	-1.935554e-07
-5.20e+01	-1.933586e-07
-5.10e+01	-1.931686e-07
-5.00e+01	-1.928692e-07
-4.90e+01	-1.926320e-07
-4.80e+01	-1.924705e-07
-4.70e+01	-1.922361e-07
-4.60e+01	-1.919800e-07
-4.50e+01	-1.916530e-07
-4.40e+01	-1.914593e-07
-4.30e+01	-1.911854e-07
-4.20e+01	-1.909054e-07
-4.10e+01	-1.905989e-07
-4.00e+01	-1.903525e-07
-3.90e+01	-1.901180e-07
-3.80e+01	-1.897261e-07
-3.70e+01	-1.894030e-07
-3.60e+01	-1.892138e-07
-3.50e+01	-1.888156e-07
-3.40e+01	-1.885450e-07
-3.30e+01	-1.883006e-07
-3.20e+01	-1.879358e-07
-3.10e+01	-1.875309e-07
-3.00e+01	-1.871579e-07
-2.90e+01	-1.867992e-07
-2.80e+01	-1.863726e-07
-2.70e+01	-1.859870e-07
-2.60e+01	-1.856425e-07
-2.50e+01	-1.851198e-07
-2.40e+01	-1.847143e-07
-2.30e+01	-1.842409e-07
-2.20e+01	-1.837588e-07
-2.10e+01	-1.832828e-07
-2.00e+01	-1.829667e-07
-1.90e+01	-1.824700e-07
-1.80e+01	-1.820723e-07
-1.70e+01	-1.816010e-07
-1.60e+01	-1.811778e-07
-1.50e+01	-1.807201e-07
-1.40e+01	-1.803511e-07
-1.30e+01	-1.799467e-07
-1.20e+01	-1.793991e-07
-1.10e+01	-1.789489e-07
-1.00e+01	-1.784972e-07
-9.00e+00	-1.778969e-07
-8.00e+00	-1.773736e-07
-7.00e+00	-1.766932e-07
-6.00e+00	-1.760562e-07
-5.00e+00	-1.753714e-07
-4.00e+00	-1.745451e-07
-3.00e+00	-1.735142e-07
-2.00e+00	-1.722107e-07
-9.95e-01	-1.701889e-07
3.89e-03	-1.671510e-07
1.00e+00	-1.623813e-07
2.00e+00	-1.536806e-07
3.00e+00	-1.362768e-07
4.00e+00	-1.086445e-07
5.00e+00	-7.520674e-08
6.00e+00	-3.629717e-08
7.00e+00	1.053080e-09
8.00e+00	3.786355e-09
9.00e+00	4.303495e-09
1.00e+01	4.611930e-09
1.10e+01	4.842909e-09
1.20e+01	5.010100e-09
1.30e+01	5.159191e-09
1.40e+01	5.316763e-09
1.50e+01	5.463068e-09
1.60e+01	5.628745e-09
1.70e+01	5.779481e-09
1.80e+01	5.945155e-09
1.90e+01	6.102347e-09
2.00e+01	6.269286e-09
2.10e+01	6.433691e-09
2.20e+01	6.612521e-09
2.30e+01	6.797054e-09
2.40e+01	6.982090e-09
2.50e+01	7.163075e-09
2.60e+01	7.337229e-09
2.70e+01	7.521887e-09
2.80e+01	7.697810e-09
2.90e+01	7.882086e-09
3.00e+01	8.085475e-09
3.10e+01	8.251776e-09
3.20e+01	8.424916e-09
3.30e+01	8.603364e-09
3.40e+01	8.781319e-09
3.50e+01	8.965217e-09
3.60e+01	9.118739e-09
3.70e+01	9.280614e-09
3.80e+01	9.446791e-09
3.90e+01	9.601200e-09
4.00e+01	9.745737e-09
