# ---
# 25/02/2026, 11:22:34
# volt	current
# ---
-1.20e+02	-4.895227e-07
-1.19e+02	-4.259296e-07
-1.18e+02	-4.263322e-07
-1.17e+02	-4.267319e-07
-1.16e+02	-4.270402e-07
-1.15e+02	-4.272659e-07
-1.14e+02	-4.275578e-07
-1.13e+02	-4.275266e-07
-1.12e+02	-4.274494e-07
-1.11e+02	-4.274814e-07
-1.10e+02	-4.273711e-07
-1.09e+02	-4.275144e-07
-1.08e+02	-4.272565e-07
-1.07e+02	-4.268051e-07
-1.06e+02	-4.274126e-07
-1.05e+02	-4.273983e-07
-1.04e+02	-4.265632e-07
-1.03e+02	-4.264743e-07
-1.02e+02	-4.269275e-07
-1.01e+02	-4.264232e-07
-1.00e+02	-4.258817e-07
-9.90e+01	-4.260681e-07
-9.80e+01	-4.259102e-07
-9.70e+01	-4.255535e-07
-9.60e+01	-4.255295e-07
-9.50e+01	-4.253998e-07
-9.40e+01	-4.250463e-07
-9.30e+01	-4.248819e-07
-9.20e+01	-4.249368e-07
-9.10e+01	-4.245251e-07
-9.00e+01	-4.242894e-07
-8.90e+01	-4.242806e-07
-8.80e+01	-4.237909e-07
-8.70e+01	-4.234606e-07
-8.60e+01	-4.232247e-07
-8.50e+01	-4.230956e-07
-8.40e+01	-4.228032e-07
-8.30e+01	-4.225132e-07
-8.20e+01	-4.226221e-07
-8.10e+01	-4.224396e-07
-8.00e+01	-4.219957e-07
-7.90e+01	-4.216072e-07
-7.80e+01	-4.213739e-07
-7.70e+01	-4.214009e-07
-7.60e+01	-4.209188e-07
-7.50e+01	-4.205060e-07
-7.40e+01	-4.204189e-07
-7.30e+01	-4.200407e-07
-7.20e+01	-4.196296e-07
-7.10e+01	-4.193726e-07
-7.00e+01	-4.190078e-07
-6.90e+01	-4.187519e-07
-6.80e+01	-4.181069e-07
-6.70e+01	-4.176671e-07
-6.60e+01	-4.171850e-07
-6.50e+01	-4.169573e-07
-6.40e+01	-4.165533e-07
-6.30e+01	-4.157421e-07
-6.20e+01	-4.152889e-07
-6.10e+01	-4.144898e-07
-6.00e+01	-4.131757e-07
-5.90e+01	-4.123114e-07
-5.80e+01	-4.111991e-07
-5.70e+01	-4.097446e-07
-5.60e+01	-4.081468e-07
-5.50e+01	-4.070278e-07
-5.40e+01	-4.057206e-07
-5.30e+01	-4.044176e-07
-5.20e+01	-4.031334e-07
-5.10e+01	-4.020175e-07
-5.00e+01	-4.006930e-07
-4.90e+01	-3.996115e-07
-4.80e+01	-3.987998e-07
-4.70e+01	-3.977633e-07
-4.60e+01	-3.969153e-07
-4.50e+01	-3.963173e-07
-4.40e+01	-3.954194e-07
-4.30e+01	-3.945665e-07
-4.20e+01	-3.940452e-07
-4.10e+01	-3.933797e-07
-4.00e+01	-3.924133e-07
-3.90e+01	-3.919912e-07
-3.80e+01	-3.917645e-07
-3.70e+01	-3.909149e-07
-3.60e+01	-3.901930e-07
-3.50e+01	-3.896746e-07
-3.40e+01	-3.893295e-07
-3.30e+01	-3.888674e-07
-3.20e+01	-3.879114e-07
-3.10e+01	-3.873467e-07
-3.00e+01	-3.872156e-07
-2.90e+01	-3.862498e-07
-2.80e+01	-3.856338e-07
-2.70e+01	-3.852846e-07
-2.60e+01	-3.843944e-07
-2.50e+01	-3.838948e-07
-2.40e+01	-3.832300e-07
-2.30e+01	-3.826872e-07
-2.20e+01	-3.819499e-07
-2.10e+01	-3.813363e-07
-2.00e+01	-3.807133e-07
-1.90e+01	-3.802516e-07
-1.80e+01	-3.794263e-07
-1.70e+01	-3.786434e-07
-1.60e+01	-3.780983e-07
-1.50e+01	-3.775997e-07
-1.40e+01	-3.765913e-07
-1.30e+01	-3.759255e-07
-1.20e+01	-3.753371e-07
-1.10e+01	-3.745911e-07
-1.00e+01	-3.735279e-07
-9.00e+00	-3.725460e-07
-8.00e+00	-3.717616e-07
-7.00e+00	-3.704203e-07
-6.00e+00	-3.685418e-07
-5.00e+00	-3.671603e-07
-4.00e+00	-3.652997e-07
-3.00e+00	-3.622985e-07
-2.00e+00	-3.595111e-07
-9.96e-01	-3.562440e-07
3.70e-03	-3.509501e-07
1.00e+00	-3.411891e-07
2.00e+00	-3.210733e-07
3.00e+00	-2.716502e-07
4.00e+00	-1.459326e-07
5.00e+00	-8.617894e-08
6.00e+00	-7.044659e-08
7.00e+00	-5.846381e-08
8.00e+00	-4.723145e-08
9.00e+00	-3.581405e-08
1.00e+01	-2.413859e-08
1.10e+01	-1.291256e-08
1.20e+01	-3.014447e-09
1.30e+01	4.764799e-09
1.40e+01	1.030865e-08
1.50e+01	1.426844e-08
1.60e+01	1.718067e-08
1.70e+01	1.922174e-08
1.80e+01	2.034627e-08
1.90e+01	2.084316e-08
2.00e+01	2.110274e-08
2.10e+01	2.136928e-08
2.20e+01	2.162570e-08
2.30e+01	2.189400e-08
2.40e+01	2.213662e-08
2.50e+01	2.241735e-08
2.60e+01	2.267592e-08
2.70e+01	2.292967e-08
2.80e+01	2.321759e-08
2.90e+01	2.346971e-08
3.00e+01	2.371917e-08
3.10e+01	2.397762e-08
3.20e+01	2.423036e-08
3.30e+01	2.446766e-08
3.40e+01	2.472484e-08
3.50e+01	2.496493e-08
3.60e+01	2.519946e-08
3.70e+01	2.544017e-08
3.80e+01	2.567481e-08
3.90e+01	2.585655e-08
4.00e+01	2.606679e-08
