# ---
# 25/02/2026, 12:07:29
# volt	current
# ---
-1.20e+02	-2.272921e-07
-1.19e+02	-1.680799e-07
-1.18e+02	-1.680348e-07
-1.17e+02	-1.680965e-07
-1.16e+02	-1.680875e-07
-1.15e+02	-1.680136e-07
-1.14e+02	-1.680381e-07
-1.13e+02	-1.680105e-07
-1.12e+02	-1.679898e-07
-1.11e+02	-1.679825e-07
-1.10e+02	-1.679482e-07
-1.09e+02	-1.678697e-07
-1.08e+02	-1.677949e-07
-1.07e+02	-1.677319e-07
-1.06e+02	-1.676951e-07
-1.05e+02	-1.676436e-07
-1.04e+02	-1.676150e-07
-1.03e+02	-1.676104e-07
-1.02e+02	-1.674910e-07
-1.01e+02	-1.674899e-07
-1.00e+02	-1.673521e-07
-9.90e+01	-1.673428e-07
-9.80e+01	-1.672884e-07
-9.70e+01	-1.671867e-07
-9.60e+01	-1.670870e-07
-9.50e+01	-1.670815e-07
-9.40e+01	-1.669879e-07
-9.30e+01	-1.668809e-07
-9.20e+01	-1.668949e-07
-9.10e+01	-1.667461e-07
-9.00e+01	-1.667826e-07
-8.90e+01	-1.667312e-07
-8.80e+01	-1.666973e-07
-8.70e+01	-1.666133e-07
-8.60e+01	-1.664745e-07
-8.50e+01	-1.665408e-07
-8.40e+01	-1.663853e-07
-8.30e+01	-1.663455e-07
-8.20e+01	-1.662946e-07
-8.10e+01	-1.661866e-07
-8.00e+01	-1.661338e-07
-7.90e+01	-1.660842e-07
-7.80e+01	-1.659935e-07
-7.70e+01	-1.659652e-07
-7.60e+01	-1.658337e-07
-7.50e+01	-1.657900e-07
-7.40e+01	-1.657018e-07
-7.30e+01	-1.656794e-07
-7.20e+01	-1.655551e-07
-7.10e+01	-1.654817e-07
-7.00e+01	-1.654315e-07
-6.90e+01	-1.653087e-07
-6.80e+01	-1.652463e-07
-6.70e+01	-1.651147e-07
-6.60e+01	-1.650908e-07
-6.50e+01	-1.649713e-07
-6.40e+01	-1.647479e-07
-6.30e+01	-1.647559e-07
-6.20e+01	-1.647270e-07
-6.10e+01	-1.644732e-07
-6.00e+01	-1.643473e-07
-5.90e+01	-1.642703e-07
-5.80e+01	-1.641304e-07
-5.70e+01	-1.639663e-07
-5.60e+01	-1.638669e-07
-5.50e+01	-1.637367e-07
-5.40e+01	-1.635320e-07
-5.30e+01	-1.633669e-07
-5.20e+01	-1.632955e-07
-5.10e+01	-1.631352e-07
-5.00e+01	-1.629855e-07
-4.90e+01	-1.628008e-07
-4.80e+01	-1.627093e-07
-4.70e+01	-1.624767e-07
-4.60e+01	-1.622636e-07
-4.50e+01	-1.621086e-07
-4.40e+01	-1.619316e-07
-4.30e+01	-1.616446e-07
-4.20e+01	-1.614561e-07
-4.10e+01	-1.613053e-07
-4.00e+01	-1.610697e-07
-3.90e+01	-1.608713e-07
-3.80e+01	-1.606894e-07
-3.70e+01	-1.604889e-07
-3.60e+01	-1.602423e-07
-3.50e+01	-1.600009e-07
-3.40e+01	-1.597311e-07
-3.30e+01	-1.595545e-07
-3.20e+01	-1.592418e-07
-3.10e+01	-1.589273e-07
-3.00e+01	-1.587313e-07
-2.90e+01	-1.584720e-07
-2.80e+01	-1.581394e-07
-2.70e+01	-1.577455e-07
-2.60e+01	-1.574741e-07
-2.50e+01	-1.571904e-07
-2.40e+01	-1.568466e-07
-2.30e+01	-1.564964e-07
-2.20e+01	-1.560577e-07
-2.10e+01	-1.557910e-07
-2.00e+01	-1.554405e-07
-1.90e+01	-1.549532e-07
-1.80e+01	-1.546380e-07
-1.70e+01	-1.543148e-07
-1.60e+01	-1.538411e-07
-1.50e+01	-1.535260e-07
-1.40e+01	-1.532111e-07
-1.30e+01	-1.527689e-07
-1.20e+01	-1.523504e-07
-1.10e+01	-1.519989e-07
-1.00e+01	-1.515690e-07
-9.00e+00	-1.510973e-07
-8.00e+00	-1.506376e-07
-7.00e+00	-1.500659e-07
-6.00e+00	-1.495086e-07
-5.00e+00	-1.488206e-07
-4.00e+00	-1.480567e-07
-3.00e+00	-1.472594e-07
-2.00e+00	-1.460079e-07
-9.96e-01	-1.443066e-07
3.42e-03	-1.417241e-07
1.00e+00	-1.370623e-07
2.00e+00	-1.275742e-07
3.00e+00	-1.110579e-07
4.00e+00	-8.850717e-08
5.00e+00	-6.369948e-08
6.00e+00	-3.975850e-08
7.00e+00	-1.720073e-08
8.00e+00	8.547450e-10
9.00e+00	2.570303e-09
1.00e+01	2.759134e-09
1.10e+01	2.845578e-09
1.20e+01	3.016563e-09
1.30e+01	3.159704e-09
1.40e+01	3.275637e-09
1.50e+01	3.458901e-09
1.60e+01	3.584956e-09
1.70e+01	3.793658e-09
1.80e+01	3.798973e-09
1.90e+01	3.965150e-09
2.00e+01	4.119557e-09
2.10e+01	4.264598e-09
2.20e+01	4.492791e-09
2.30e+01	4.627327e-09
2.40e+01	4.780214e-09
2.50e+01	4.903867e-09
2.60e+01	5.065613e-09
2.70e+01	5.230904e-09
2.80e+01	5.399359e-09
2.90e+01	5.582623e-09
3.00e+01	5.730191e-09
3.10e+01	5.884346e-09
3.20e+01	6.041032e-09
3.30e+01	6.193285e-09
3.40e+01	6.360094e-09
3.50e+01	6.497668e-09
3.60e+01	6.645999e-09
3.70e+01	6.786478e-09
3.80e+01	6.922412e-09
3.90e+01	7.058846e-09
4.00e+01	7.175031e-09
