# ---
# 25/02/2026, 12:05:53
# volt	current
# ---
-1.20e+02	-2.278347e-07
-1.19e+02	-1.688878e-07
-1.18e+02	-1.688220e-07
-1.17e+02	-1.688085e-07
-1.16e+02	-1.687701e-07
-1.15e+02	-1.686833e-07
-1.14e+02	-1.687576e-07
-1.13e+02	-1.687610e-07
-1.12e+02	-1.685621e-07
-1.11e+02	-1.685090e-07
-1.10e+02	-1.685957e-07
-1.09e+02	-1.683764e-07
-1.08e+02	-1.683746e-07
-1.07e+02	-1.684124e-07
-1.06e+02	-1.683476e-07
-1.05e+02	-1.682583e-07
-1.04e+02	-1.682831e-07
-1.03e+02	-1.681343e-07
-1.02e+02	-1.679682e-07
-1.01e+02	-1.680453e-07
-1.00e+02	-1.679796e-07
-9.90e+01	-1.678608e-07
-9.80e+01	-1.678374e-07
-9.70e+01	-1.677526e-07
-9.60e+01	-1.676255e-07
-9.50e+01	-1.676796e-07
-9.40e+01	-1.676026e-07
-9.30e+01	-1.674773e-07
-9.20e+01	-1.674009e-07
-9.10e+01	-1.673970e-07
-9.00e+01	-1.672190e-07
-8.90e+01	-1.672260e-07
-8.80e+01	-1.671562e-07
-8.70e+01	-1.671097e-07
-8.60e+01	-1.669866e-07
-8.50e+01	-1.669185e-07
-8.40e+01	-1.668923e-07
-8.30e+01	-1.668133e-07
-8.20e+01	-1.667488e-07
-8.10e+01	-1.666586e-07
-8.00e+01	-1.666786e-07
-7.90e+01	-1.665442e-07
-7.80e+01	-1.664468e-07
-7.70e+01	-1.664482e-07
-7.60e+01	-1.663530e-07
-7.50e+01	-1.662206e-07
-7.40e+01	-1.662423e-07
-7.30e+01	-1.661404e-07
-7.20e+01	-1.659289e-07
-7.10e+01	-1.658914e-07
-7.00e+01	-1.658920e-07
-6.90e+01	-1.657032e-07
-6.80e+01	-1.656145e-07
-6.70e+01	-1.655404e-07
-6.60e+01	-1.654343e-07
-6.50e+01	-1.653512e-07
-6.40e+01	-1.652515e-07
-6.30e+01	-1.651365e-07
-6.20e+01	-1.649890e-07
-6.10e+01	-1.649262e-07
-6.00e+01	-1.648218e-07
-5.90e+01	-1.646373e-07
-5.80e+01	-1.645191e-07
-5.70e+01	-1.644183e-07
-5.60e+01	-1.641825e-07
-5.50e+01	-1.641057e-07
-5.40e+01	-1.639586e-07
-5.30e+01	-1.637871e-07
-5.20e+01	-1.636134e-07
-5.10e+01	-1.634814e-07
-5.00e+01	-1.632974e-07
-4.90e+01	-1.631505e-07
-4.80e+01	-1.630148e-07
-4.70e+01	-1.628518e-07
-4.60e+01	-1.625978e-07
-4.50e+01	-1.623969e-07
-4.40e+01	-1.623006e-07
-4.30e+01	-1.620885e-07
-4.20e+01	-1.618357e-07
-4.10e+01	-1.616860e-07
-4.00e+01	-1.614534e-07
-3.90e+01	-1.611594e-07
-3.80e+01	-1.609862e-07
-3.70e+01	-1.607842e-07
-3.60e+01	-1.605205e-07
-3.50e+01	-1.602774e-07
-3.40e+01	-1.600316e-07
-3.30e+01	-1.597897e-07
-3.20e+01	-1.595342e-07
-3.10e+01	-1.593244e-07
-3.00e+01	-1.590197e-07
-2.90e+01	-1.587390e-07
-2.80e+01	-1.585059e-07
-2.70e+01	-1.581524e-07
-2.60e+01	-1.577923e-07
-2.50e+01	-1.574965e-07
-2.40e+01	-1.571072e-07
-2.30e+01	-1.566990e-07
-2.20e+01	-1.564302e-07
-2.10e+01	-1.560414e-07
-2.00e+01	-1.556764e-07
-1.90e+01	-1.553452e-07
-1.80e+01	-1.549925e-07
-1.70e+01	-1.545720e-07
-1.60e+01	-1.541946e-07
-1.50e+01	-1.539140e-07
-1.40e+01	-1.534544e-07
-1.30e+01	-1.530870e-07
-1.20e+01	-1.527145e-07
-1.10e+01	-1.522756e-07
-1.00e+01	-1.518999e-07
-9.00e+00	-1.513846e-07
-8.00e+00	-1.509056e-07
-7.00e+00	-1.503188e-07
-6.00e+00	-1.496882e-07
-5.00e+00	-1.491372e-07
-4.00e+00	-1.484161e-07
-3.00e+00	-1.474354e-07
-2.00e+00	-1.462100e-07
-9.96e-01	-1.445186e-07
3.42e-03	-1.418709e-07
1.00e+00	-1.371548e-07
2.00e+00	-1.275737e-07
3.00e+00	-1.109442e-07
4.00e+00	-8.832387e-08
5.00e+00	-6.351329e-08
6.00e+00	-3.943791e-08
7.00e+00	-1.680914e-08
8.00e+00	1.018264e-09
9.00e+00	2.616246e-09
1.00e+01	2.770905e-09
1.10e+01	2.912656e-09
1.20e+01	3.060354e-09
1.30e+01	3.185523e-09
1.40e+01	3.318289e-09
1.50e+01	3.461430e-09
1.60e+01	3.606092e-09
1.70e+01	3.757459e-09
1.80e+01	3.901362e-09
1.90e+01	4.028432e-09
2.00e+01	4.173346e-09
2.10e+01	4.325473e-09
2.20e+01	4.485449e-09
2.30e+01	4.649475e-09
2.40e+01	4.798312e-09
2.50e+01	4.958158e-09
2.60e+01	5.112567e-09
2.70e+01	5.275453e-09
2.80e+01	5.445047e-09
2.90e+01	5.601475e-09
3.00e+01	5.762718e-09
3.10e+01	5.915227e-09
3.20e+01	6.067861e-09
3.30e+01	6.231886e-09
3.40e+01	6.375786e-09
3.50e+01	6.520955e-09
3.60e+01	6.667134e-09
3.70e+01	6.810779e-09
3.80e+01	6.953922e-09
3.90e+01	7.079095e-09
4.00e+01	7.194267e-09
