# ---
# 24/02/2026, 11:21:51
# volt	current
# ---
-1.20e+02	-4.217280e-07
-1.19e+02	-3.587309e-07
-1.18e+02	-3.590131e-07
-1.17e+02	-3.589879e-07
-1.16e+02	-3.592116e-07
-1.15e+02	-3.591167e-07
-1.14e+02	-3.595416e-07
-1.13e+02	-3.595675e-07
-1.12e+02	-3.594792e-07
-1.11e+02	-3.592423e-07
-1.10e+02	-3.595913e-07
-1.09e+02	-3.595106e-07
-1.08e+02	-3.592995e-07
-1.07e+02	-3.593265e-07
-1.06e+02	-3.591977e-07
-1.05e+02	-3.589710e-07
-1.04e+02	-3.588819e-07
-1.03e+02	-3.589089e-07
-1.02e+02	-3.586737e-07
-1.01e+02	-3.584929e-07
-1.00e+02	-3.585106e-07
-9.90e+01	-3.584935e-07
-9.80e+01	-3.582626e-07
-9.70e+01	-3.580799e-07
-9.60e+01	-3.580749e-07
-9.50e+01	-3.579794e-07
-9.40e+01	-3.576804e-07
-9.30e+01	-3.576497e-07
-9.20e+01	-3.576029e-07
-9.10e+01	-3.573657e-07
-9.00e+01	-3.573229e-07
-8.90e+01	-3.571327e-07
-8.80e+01	-3.569694e-07
-8.70e+01	-3.568930e-07
-8.60e+01	-3.567283e-07
-8.50e+01	-3.565572e-07
-8.40e+01	-3.563518e-07
-8.30e+01	-3.560868e-07
-8.20e+01	-3.560567e-07
-8.10e+01	-3.561998e-07
-8.00e+01	-3.558497e-07
-7.90e+01	-3.554692e-07
-7.80e+01	-3.555011e-07
-7.70e+01	-3.554049e-07
-7.60e+01	-3.548008e-07
-7.50e+01	-3.547944e-07
-7.40e+01	-3.548248e-07
-7.30e+01	-3.543767e-07
-7.20e+01	-3.542131e-07
-7.10e+01	-3.539332e-07
-7.00e+01	-3.536106e-07
-6.90e+01	-3.535103e-07
-6.80e+01	-3.535737e-07
-6.70e+01	-3.532124e-07
-6.60e+01	-3.529794e-07
-6.50e+01	-3.526255e-07
-6.40e+01	-3.525173e-07
-6.30e+01	-3.522819e-07
-6.20e+01	-3.519245e-07
-6.10e+01	-3.515712e-07
-6.00e+01	-3.515379e-07
-5.90e+01	-3.512785e-07
-5.80e+01	-3.507553e-07
-5.70e+01	-3.507668e-07
-5.60e+01	-3.506557e-07
-5.50e+01	-3.501474e-07
-5.40e+01	-3.498824e-07
-5.30e+01	-3.499236e-07
-5.20e+01	-3.495717e-07
-5.10e+01	-3.489868e-07
-5.00e+01	-3.488196e-07
-4.90e+01	-3.486532e-07
-4.80e+01	-3.484438e-07
-4.70e+01	-3.480527e-07
-4.60e+01	-3.478293e-07
-4.50e+01	-3.474177e-07
-4.40e+01	-3.470597e-07
-4.30e+01	-3.467240e-07
-4.20e+01	-3.465710e-07
-4.10e+01	-3.461091e-07
-4.00e+01	-3.458840e-07
-3.90e+01	-3.453775e-07
-3.80e+01	-3.452400e-07
-3.70e+01	-3.449102e-07
-3.60e+01	-3.444198e-07
-3.50e+01	-3.443801e-07
-3.40e+01	-3.437866e-07
-3.30e+01	-3.433078e-07
-3.20e+01	-3.432359e-07
-3.10e+01	-3.428802e-07
-3.00e+01	-3.423268e-07
-2.90e+01	-3.417559e-07
-2.80e+01	-3.415356e-07
-2.70e+01	-3.412173e-07
-2.60e+01	-3.404303e-07
-2.50e+01	-3.401693e-07
-2.40e+01	-3.397805e-07
-2.30e+01	-3.391917e-07
-2.20e+01	-3.387325e-07
-2.10e+01	-3.382924e-07
-2.00e+01	-3.378142e-07
-1.90e+01	-3.373378e-07
-1.80e+01	-3.365708e-07
-1.70e+01	-3.362406e-07
-1.60e+01	-3.355736e-07
-1.50e+01	-3.349186e-07
-1.40e+01	-3.344347e-07
-1.30e+01	-3.338158e-07
-1.20e+01	-3.332676e-07
-1.10e+01	-3.322637e-07
-9.99e+00	-3.316438e-07
-9.00e+00	-3.311742e-07
-8.00e+00	-3.299181e-07
-7.00e+00	-3.289812e-07
-5.99e+00	-3.282873e-07
-4.99e+00	-3.270844e-07
-3.99e+00	-3.255869e-07
-3.00e+00	-3.235617e-07
-2.00e+00	-3.206607e-07
-9.93e-01	-3.172028e-07
6.21e-03	-3.129948e-07
1.00e+00	-3.019206e-07
2.00e+00	-2.810518e-07
3.00e+00	-2.413472e-07
4.00e+00	-1.448575e-07
5.00e+00	-5.418392e-08
6.00e+00	-4.309400e-08
7.00e+00	-3.658701e-08
8.00e+00	-3.068488e-08
9.00e+00	-2.458606e-08
1.00e+01	-1.829790e-08
1.10e+01	-1.225249e-08
1.20e+01	-7.048997e-09
1.30e+01	-3.156727e-09
1.40e+01	-5.677023e-10
1.50e+01	1.159778e-09
1.60e+01	2.338599e-09
1.70e+01	3.108995e-09
1.80e+01	3.532987e-09
1.90e+01	3.738275e-09
2.00e+01	3.909135e-09
2.10e+01	4.077718e-09
2.20e+01	4.260731e-09
2.30e+01	4.439817e-09
2.40e+01	4.619286e-09
2.50e+01	4.809131e-09
2.60e+01	4.993790e-09
2.70e+01	5.174904e-09
2.80e+01	5.359307e-09
2.90e+01	5.559912e-09
3.00e+01	5.155160e-09
3.10e+01	5.345259e-09
3.20e+01	5.529409e-09
3.30e+01	5.712930e-09
3.40e+01	5.897078e-09
3.50e+01	6.067055e-09
3.60e+01	6.233868e-09
3.70e+01	6.400172e-09
3.80e+01	6.569009e-09
3.90e+01	6.741264e-09
4.00e+01	6.873395e-09
