# ---
# 24/02/2026, 11:26:41
# volt	current
# ---
-1.20e+02	-4.306698e-07
-1.19e+02	-3.673046e-07
-1.18e+02	-3.671454e-07
-1.17e+02	-3.673305e-07
-1.16e+02	-3.675254e-07
-1.15e+02	-3.674012e-07
-1.14e+02	-3.671994e-07
-1.13e+02	-3.672463e-07
-1.12e+02	-3.670874e-07
-1.11e+02	-3.670137e-07
-1.10e+02	-3.667252e-07
-1.09e+02	-3.666633e-07
-1.08e+02	-3.664060e-07
-1.07e+02	-3.663831e-07
-1.06e+02	-3.664270e-07
-1.05e+02	-3.660386e-07
-1.04e+02	-3.657951e-07
-1.03e+02	-3.657496e-07
-1.02e+02	-3.654841e-07
-1.01e+02	-3.652915e-07
-1.00e+02	-3.651733e-07
-9.90e+01	-3.648341e-07
-9.80e+01	-3.646749e-07
-9.70e+01	-3.645839e-07
-9.60e+01	-3.644846e-07
-9.50e+01	-3.640247e-07
-9.40e+01	-3.636346e-07
-9.30e+01	-3.638495e-07
-9.20e+01	-3.635790e-07
-9.10e+01	-3.632743e-07
-9.00e+01	-3.630033e-07
-8.90e+01	-3.631299e-07
-8.80e+01	-3.629312e-07
-8.70e+01	-3.625177e-07
-8.60e+01	-3.625523e-07
-8.50e+01	-3.623308e-07
-8.40e+01	-3.620988e-07
-8.30e+01	-3.616424e-07
-8.20e+01	-3.616945e-07
-8.10e+01	-3.614456e-07
-8.00e+01	-3.611841e-07
-7.90e+01	-3.609507e-07
-7.80e+01	-3.605672e-07
-7.70e+01	-3.605644e-07
-7.60e+01	-3.603039e-07
-7.50e+01	-3.600121e-07
-7.40e+01	-3.597602e-07
-7.30e+01	-3.596096e-07
-7.20e+01	-3.593164e-07
-7.10e+01	-3.592264e-07
-7.00e+01	-3.590497e-07
-6.90e+01	-3.587330e-07
-6.80e+01	-3.586970e-07
-6.70e+01	-3.582516e-07
-6.60e+01	-3.579772e-07
-6.50e+01	-3.576251e-07
-6.40e+01	-3.576247e-07
-6.30e+01	-3.574331e-07
-6.20e+01	-3.569182e-07
-6.10e+01	-3.565926e-07
-6.00e+01	-3.566549e-07
-5.90e+01	-3.560981e-07
-5.80e+01	-3.560334e-07
-5.70e+01	-3.559193e-07
-5.60e+01	-3.554421e-07
-5.50e+01	-3.551128e-07
-5.40e+01	-3.548767e-07
-5.30e+01	-3.547444e-07
-5.20e+01	-3.544017e-07
-5.10e+01	-3.541363e-07
-5.00e+01	-3.537369e-07
-4.90e+01	-3.535016e-07
-4.80e+01	-3.531955e-07
-4.70e+01	-3.528907e-07
-4.60e+01	-3.526968e-07
-4.50e+01	-3.521597e-07
-4.40e+01	-3.518647e-07
-4.30e+01	-3.516149e-07
-4.20e+01	-3.510739e-07
-4.10e+01	-3.507999e-07
-4.00e+01	-3.505380e-07
-3.90e+01	-3.502896e-07
-3.80e+01	-3.498060e-07
-3.70e+01	-3.494665e-07
-3.60e+01	-3.492085e-07
-3.50e+01	-3.487627e-07
-3.40e+01	-3.483802e-07
-3.30e+01	-3.480407e-07
-3.20e+01	-3.477964e-07
-3.10e+01	-3.473452e-07
-3.00e+01	-3.469162e-07
-2.90e+01	-3.465015e-07
-2.80e+01	-3.460394e-07
-2.70e+01	-3.457759e-07
-2.60e+01	-3.453771e-07
-2.50e+01	-3.448549e-07
-2.40e+01	-3.442802e-07
-2.30e+01	-3.438898e-07
-2.20e+01	-3.436076e-07
-2.10e+01	-3.428650e-07
-2.00e+01	-3.423642e-07
-1.90e+01	-3.421504e-07
-1.80e+01	-3.416676e-07
-1.70e+01	-3.410778e-07
-1.60e+01	-3.406749e-07
-1.50e+01	-3.401212e-07
-1.40e+01	-3.393725e-07
-1.30e+01	-3.388440e-07
-1.20e+01	-3.384945e-07
-1.10e+01	-3.376882e-07
-1.00e+01	-3.367242e-07
-9.00e+00	-3.364855e-07
-8.00e+00	-3.356718e-07
-7.00e+00	-3.344299e-07
-6.00e+00	-3.337261e-07
-5.00e+00	-3.326202e-07
-4.00e+00	-3.307123e-07
-3.00e+00	-3.284310e-07
-2.00e+00	-3.256959e-07
-9.95e-01	-3.220014e-07
3.98e-03	-3.171007e-07
1.00e+00	-3.058421e-07
2.00e+00	-2.844585e-07
3.00e+00	-2.438371e-07
4.00e+00	-1.458722e-07
5.00e+00	-5.553647e-08
6.00e+00	-4.448110e-08
7.00e+00	-3.791489e-08
8.00e+00	-3.194251e-08
9.00e+00	-2.576548e-08
1.00e+01	-1.941240e-08
1.10e+01	-1.328069e-08
1.20e+01	-7.974185e-09
1.30e+01	-4.002309e-09
1.40e+01	-1.355698e-09
1.50e+01	4.225399e-10
1.60e+01	1.630215e-09
1.70e+01	2.424278e-09
1.80e+01	2.859659e-09
1.90e+01	3.089627e-09
2.00e+01	3.275676e-09
2.10e+01	3.438184e-09
2.20e+01	3.623347e-09
2.30e+01	3.810410e-09
2.40e+01	4.001141e-09
2.50e+01	4.189971e-09
2.60e+01	4.384758e-09
2.70e+01	4.559669e-09
2.80e+01	4.756730e-09
2.90e+01	4.946828e-09
3.00e+01	5.143381e-09
3.10e+01	5.338163e-09
3.20e+01	5.515101e-09
3.30e+01	5.697858e-09
3.40e+01	5.877453e-09
3.50e+01	6.044897e-09
3.60e+01	6.232211e-09
3.70e+01	6.398391e-09
3.80e+01	6.555201e-09
3.90e+01	6.713532e-09
4.00e+01	6.872371e-09
