# ---
# 25/02/2026, 11:59:55
# volt	current
# ---
-1.20e+02	-2.446355e-07
-1.19e+02	-1.854892e-07
-1.18e+02	-1.853680e-07
-1.17e+02	-1.850758e-07
-1.16e+02	-1.850816e-07
-1.15e+02	-1.852250e-07
-1.14e+02	-1.850459e-07
-1.13e+02	-1.847897e-07
-1.12e+02	-1.848595e-07
-1.11e+02	-1.848746e-07
-1.10e+02	-1.846501e-07
-1.09e+02	-1.845847e-07
-1.08e+02	-1.846270e-07
-1.07e+02	-1.844958e-07
-1.06e+02	-1.843197e-07
-1.05e+02	-1.843062e-07
-1.04e+02	-1.843031e-07
-1.03e+02	-1.841271e-07
-1.02e+02	-1.839871e-07
-1.01e+02	-1.840279e-07
-1.00e+02	-1.839700e-07
-9.90e+01	-1.837347e-07
-9.80e+01	-1.836637e-07
-9.70e+01	-1.836961e-07
-9.60e+01	-1.835095e-07
-9.50e+01	-1.833851e-07
-9.40e+01	-1.834300e-07
-9.30e+01	-1.833171e-07
-9.20e+01	-1.831792e-07
-9.10e+01	-1.831064e-07
-9.00e+01	-1.830627e-07
-8.90e+01	-1.829321e-07
-8.80e+01	-1.827998e-07
-8.70e+01	-1.828014e-07
-8.60e+01	-1.827044e-07
-8.50e+01	-1.825957e-07
-8.40e+01	-1.825462e-07
-8.30e+01	-1.824930e-07
-8.20e+01	-1.823700e-07
-8.10e+01	-1.822645e-07
-8.00e+01	-1.822638e-07
-7.90e+01	-1.821257e-07
-7.80e+01	-1.820377e-07
-7.70e+01	-1.819156e-07
-7.60e+01	-1.818294e-07
-7.50e+01	-1.817630e-07
-7.40e+01	-1.817013e-07
-7.30e+01	-1.816480e-07
-7.20e+01	-1.815640e-07
-7.10e+01	-1.814035e-07
-7.00e+01	-1.812694e-07
-6.90e+01	-1.812314e-07
-6.80e+01	-1.810436e-07
-6.70e+01	-1.808874e-07
-6.60e+01	-1.808747e-07
-6.50e+01	-1.808134e-07
-6.40e+01	-1.805671e-07
-6.30e+01	-1.804795e-07
-6.20e+01	-1.804224e-07
-6.10e+01	-1.802554e-07
-6.00e+01	-1.801028e-07
-5.90e+01	-1.800732e-07
-5.80e+01	-1.798559e-07
-5.70e+01	-1.797127e-07
-5.60e+01	-1.797194e-07
-5.50e+01	-1.795665e-07
-5.40e+01	-1.793589e-07
-5.30e+01	-1.791218e-07
-5.20e+01	-1.790399e-07
-5.10e+01	-1.789904e-07
-5.00e+01	-1.787449e-07
-4.90e+01	-1.785168e-07
-4.80e+01	-1.784454e-07
-4.70e+01	-1.782017e-07
-4.60e+01	-1.780070e-07
-4.50e+01	-1.778859e-07
-4.40e+01	-1.777430e-07
-4.30e+01	-1.775068e-07
-4.20e+01	-1.773135e-07
-4.10e+01	-1.771595e-07
-4.00e+01	-1.769246e-07
-3.90e+01	-1.766671e-07
-3.80e+01	-1.765054e-07
-3.70e+01	-1.762642e-07
-3.60e+01	-1.760267e-07
-3.50e+01	-1.758314e-07
-3.40e+01	-1.756300e-07
-3.30e+01	-1.752588e-07
-3.20e+01	-1.750337e-07
-3.10e+01	-1.749184e-07
-3.00e+01	-1.745708e-07
-2.90e+01	-1.741902e-07
-2.80e+01	-1.739680e-07
-2.70e+01	-1.737415e-07
-2.60e+01	-1.733706e-07
-2.50e+01	-1.730323e-07
-2.40e+01	-1.726419e-07
-2.30e+01	-1.723498e-07
-2.20e+01	-1.719295e-07
-2.10e+01	-1.715929e-07
-2.00e+01	-1.712831e-07
-1.90e+01	-1.709422e-07
-1.80e+01	-1.704874e-07
-1.70e+01	-1.701222e-07
-1.60e+01	-1.699374e-07
-1.50e+01	-1.694565e-07
-1.40e+01	-1.690162e-07
-1.30e+01	-1.686980e-07
-1.20e+01	-1.683771e-07
-1.10e+01	-1.678119e-07
-1.00e+01	-1.673933e-07
-9.00e+00	-1.670779e-07
-8.00e+00	-1.664753e-07
-7.00e+00	-1.658009e-07
-6.00e+00	-1.652049e-07
-5.00e+00	-1.645874e-07
-4.00e+00	-1.637383e-07
-3.00e+00	-1.628160e-07
-2.00e+00	-1.615299e-07
-9.96e-01	-1.596549e-07
3.38e-03	-1.566427e-07
1.00e+00	-1.521529e-07
2.00e+00	-1.432516e-07
3.00e+00	-1.267573e-07
4.00e+00	-1.032087e-07
5.00e+00	-7.637429e-08
6.00e+00	-4.983529e-08
7.00e+00	-2.407458e-08
8.00e+00	-1.224060e-09
9.00e+00	1.358213e-09
1.00e+01	1.495407e-09
1.10e+01	1.632728e-09
1.20e+01	1.761822e-09
1.30e+01	1.888258e-09
1.40e+01	2.026463e-09
1.50e+01	2.155052e-09
1.60e+01	2.293891e-09
1.70e+01	2.432098e-09
1.80e+01	2.568025e-09
1.90e+01	2.716485e-09
2.00e+01	2.850009e-09
2.10e+01	2.994290e-09
2.20e+01	3.146671e-09
2.30e+01	3.304115e-09
2.40e+01	3.454977e-09
2.50e+01	3.621029e-09
2.60e+01	3.763792e-09
2.70e+01	3.918578e-09
2.80e+01	4.076402e-09
2.90e+01	4.240677e-09
3.00e+01	4.408627e-09
3.10e+01	4.550504e-09
3.20e+01	4.699344e-09
3.30e+01	4.849700e-09
3.40e+01	4.996640e-09
3.50e+01	5.153703e-09
3.60e+01	5.292540e-09
3.70e+01	5.426064e-09
3.80e+01	5.560982e-09
3.90e+01	5.685771e-09
4.00e+01	5.821698e-09
