# ---
# 25/02/2026, 11:58:36
# volt	current
# ---
-1.20e+02	-2.408565e-07
-1.19e+02	-1.828315e-07
-1.18e+02	-1.827781e-07
-1.17e+02	-1.827510e-07
-1.16e+02	-1.827798e-07
-1.15e+02	-1.828489e-07
-1.14e+02	-1.828037e-07
-1.13e+02	-1.826887e-07
-1.12e+02	-1.826640e-07
-1.11e+02	-1.826475e-07
-1.10e+02	-1.825226e-07
-1.09e+02	-1.825406e-07
-1.08e+02	-1.825330e-07
-1.07e+02	-1.824146e-07
-1.06e+02	-1.823474e-07
-1.05e+02	-1.823637e-07
-1.04e+02	-1.823489e-07
-1.03e+02	-1.821852e-07
-1.02e+02	-1.820384e-07
-1.01e+02	-1.821328e-07
-1.00e+02	-1.820149e-07
-9.90e+01	-1.818833e-07
-9.80e+01	-1.819306e-07
-9.70e+01	-1.819133e-07
-9.60e+01	-1.817214e-07
-9.50e+01	-1.816342e-07
-9.40e+01	-1.815845e-07
-9.30e+01	-1.816119e-07
-9.20e+01	-1.815247e-07
-9.10e+01	-1.813397e-07
-9.00e+01	-1.813425e-07
-8.90e+01	-1.813389e-07
-8.80e+01	-1.811866e-07
-8.70e+01	-1.810537e-07
-8.60e+01	-1.810940e-07
-8.50e+01	-1.810688e-07
-8.40e+01	-1.808910e-07
-8.30e+01	-1.808840e-07
-8.20e+01	-1.808810e-07
-8.10e+01	-1.807661e-07
-8.00e+01	-1.806627e-07
-7.90e+01	-1.806153e-07
-7.80e+01	-1.806401e-07
-7.70e+01	-1.804728e-07
-7.60e+01	-1.803393e-07
-7.50e+01	-1.803318e-07
-7.40e+01	-1.803053e-07
-7.30e+01	-1.801680e-07
-7.20e+01	-1.800893e-07
-7.10e+01	-1.800310e-07
-7.00e+01	-1.798996e-07
-6.90e+01	-1.798452e-07
-6.80e+01	-1.798224e-07
-6.70e+01	-1.796107e-07
-6.60e+01	-1.794908e-07
-6.50e+01	-1.794695e-07
-6.40e+01	-1.793276e-07
-6.30e+01	-1.791839e-07
-6.20e+01	-1.791387e-07
-6.10e+01	-1.790258e-07
-6.00e+01	-1.788735e-07
-5.90e+01	-1.787243e-07
-5.80e+01	-1.786248e-07
-5.70e+01	-1.784763e-07
-5.60e+01	-1.783343e-07
-5.50e+01	-1.782702e-07
-5.40e+01	-1.781188e-07
-5.30e+01	-1.779321e-07
-5.20e+01	-1.778674e-07
-5.10e+01	-1.777596e-07
-5.00e+01	-1.775506e-07
-4.90e+01	-1.773762e-07
-4.80e+01	-1.772875e-07
-4.70e+01	-1.770954e-07
-4.60e+01	-1.768839e-07
-4.50e+01	-1.767210e-07
-4.40e+01	-1.766053e-07
-4.30e+01	-1.763583e-07
-4.20e+01	-1.761519e-07
-4.10e+01	-1.760457e-07
-4.00e+01	-1.758597e-07
-3.90e+01	-1.755654e-07
-3.80e+01	-1.753869e-07
-3.70e+01	-1.752287e-07
-3.60e+01	-1.749483e-07
-3.50e+01	-1.747352e-07
-3.40e+01	-1.745220e-07
-3.30e+01	-1.743245e-07
-3.20e+01	-1.740684e-07
-3.10e+01	-1.737950e-07
-3.00e+01	-1.735652e-07
-2.90e+01	-1.733271e-07
-2.80e+01	-1.729375e-07
-2.70e+01	-1.726664e-07
-2.60e+01	-1.723729e-07
-2.50e+01	-1.718959e-07
-2.40e+01	-1.716639e-07
-2.30e+01	-1.714334e-07
-2.20e+01	-1.710286e-07
-2.10e+01	-1.706119e-07
-2.00e+01	-1.703060e-07
-1.90e+01	-1.700174e-07
-1.80e+01	-1.695092e-07
-1.70e+01	-1.691664e-07
-1.60e+01	-1.689909e-07
-1.50e+01	-1.684904e-07
-1.40e+01	-1.680353e-07
-1.30e+01	-1.678394e-07
-1.20e+01	-1.674484e-07
-1.10e+01	-1.668755e-07
-1.00e+01	-1.664908e-07
-9.00e+00	-1.661375e-07
-8.00e+00	-1.654828e-07
-7.00e+00	-1.648757e-07
-6.00e+00	-1.644200e-07
-5.00e+00	-1.636624e-07
-4.00e+00	-1.628537e-07
-3.00e+00	-1.620231e-07
-2.00e+00	-1.607957e-07
-9.96e-01	-1.588375e-07
3.45e-03	-1.559789e-07
1.00e+00	-1.517255e-07
2.00e+00	-1.427855e-07
3.00e+00	-1.260989e-07
4.00e+00	-1.026167e-07
5.00e+00	-7.578606e-08
6.00e+00	-4.890925e-08
7.00e+00	-2.291223e-08
8.00e+00	-6.598367e-10
9.00e+00	1.381881e-09
1.00e+01	1.523377e-09
1.10e+01	1.653611e-09
1.20e+01	1.781313e-09
1.30e+01	1.906484e-09
1.40e+01	2.049627e-09
1.50e+01	2.176569e-09
1.60e+01	2.314141e-09
1.70e+01	2.448806e-09
1.80e+01	2.585747e-09
1.90e+01	2.736103e-09
2.00e+01	2.864310e-09
2.10e+01	3.014162e-09
2.20e+01	3.166924e-09
2.30e+01	3.321962e-09
2.40e+01	3.481305e-09
2.50e+01	3.622295e-09
2.60e+01	3.779234e-09
2.70e+01	3.937184e-09
2.80e+01	4.095262e-09
2.90e+01	4.253592e-09
3.00e+01	4.415973e-09
3.10e+01	4.561772e-09
3.20e+01	4.712002e-09
3.30e+01	4.861093e-09
3.40e+01	5.010560e-09
3.50e+01	5.163197e-09
3.60e+01	5.302922e-09
3.70e+01	5.435308e-09
3.80e+01	5.565921e-09
3.90e+01	5.690839e-09
4.00e+01	5.828536e-09
