# ---
# 24/02/2026, 14:39:53
# volt	current
# ---
-1.20e+02	-1.626596e-06
-1.19e+02	-1.546453e-06
-1.18e+02	-1.550522e-06
-1.17e+02	-1.554965e-06
-1.16e+02	-1.558811e-06
-1.15e+02	-1.559985e-06
-1.14e+02	-1.560983e-06
-1.13e+02	-1.563070e-06
-1.12e+02	-1.563434e-06
-1.11e+02	-1.563551e-06
-1.10e+02	-1.563937e-06
-1.09e+02	-1.562084e-06
-1.08e+02	-1.562416e-06
-1.07e+02	-1.563920e-06
-1.06e+02	-1.562669e-06
-1.05e+02	-1.561982e-06
-1.04e+02	-1.562132e-06
-1.03e+02	-1.561554e-06
-1.02e+02	-1.560920e-06
-1.01e+02	-1.560579e-06
-1.00e+02	-1.561582e-06
-9.90e+01	-1.560880e-06
-9.80e+01	-1.560308e-06
-9.70e+01	-1.559661e-06
-9.60e+01	-1.558823e-06
-9.50e+01	-1.557896e-06
-9.40e+01	-1.555174e-06
-9.30e+01	-1.554437e-06
-9.20e+01	-1.554456e-06
-9.10e+01	-1.553751e-06
-9.00e+01	-1.551796e-06
-8.90e+01	-1.551812e-06
-8.80e+01	-1.553281e-06
-8.70e+01	-1.549801e-06
-8.60e+01	-1.548307e-06
-8.50e+01	-1.547746e-06
-8.40e+01	-1.546885e-06
-8.30e+01	-1.545532e-06
-8.20e+01	-1.544288e-06
-8.10e+01	-1.544755e-06
-8.00e+01	-1.544650e-06
-7.90e+01	-1.542071e-06
-7.80e+01	-1.540850e-06
-7.70e+01	-1.540575e-06
-7.60e+01	-1.540005e-06
-7.50e+01	-1.536873e-06
-7.40e+01	-1.537268e-06
-7.30e+01	-1.537816e-06
-7.20e+01	-1.535172e-06
-7.10e+01	-1.532499e-06
-7.00e+01	-1.532847e-06
-6.90e+01	-1.533562e-06
-6.80e+01	-1.531802e-06
-6.70e+01	-1.531068e-06
-6.60e+01	-1.530644e-06
-6.50e+01	-1.529333e-06
-6.40e+01	-1.528602e-06
-6.30e+01	-1.527321e-06
-6.20e+01	-1.525600e-06
-6.10e+01	-1.525276e-06
-6.00e+01	-1.522822e-06
-5.90e+01	-1.520970e-06
-5.80e+01	-1.520102e-06
-5.70e+01	-1.519461e-06
-5.60e+01	-1.517660e-06
-5.50e+01	-1.515871e-06
-5.40e+01	-1.515584e-06
-5.30e+01	-1.514866e-06
-5.20e+01	-1.513890e-06
-5.10e+01	-1.511980e-06
-5.00e+01	-1.512500e-06
-4.90e+01	-1.509824e-06
-4.80e+01	-1.509821e-06
-4.70e+01	-1.510141e-06
-4.60e+01	-1.508586e-06
-4.50e+01	-1.507384e-06
-4.40e+01	-1.505794e-06
-4.30e+01	-1.504326e-06
-4.20e+01	-1.503373e-06
-4.10e+01	-1.501742e-06
-4.00e+01	-1.499613e-06
-3.90e+01	-1.498536e-06
-3.80e+01	-1.496976e-06
-3.70e+01	-1.495109e-06
-3.60e+01	-1.493344e-06
-3.50e+01	-1.493105e-06
-3.40e+01	-1.490248e-06
-3.30e+01	-1.488222e-06
-3.20e+01	-1.485610e-06
-3.10e+01	-1.484193e-06
-3.00e+01	-1.482061e-06
-2.90e+01	-1.480340e-06
-2.80e+01	-1.480924e-06
-2.70e+01	-1.480026e-06
-2.60e+01	-1.477108e-06
-2.50e+01	-1.475585e-06
-2.40e+01	-1.474325e-06
-2.30e+01	-1.471837e-06
-2.20e+01	-1.469513e-06
-2.10e+01	-1.467421e-06
-2.00e+01	-1.465660e-06
-1.90e+01	-1.463739e-06
-1.80e+01	-1.461050e-06
-1.70e+01	-1.458937e-06
-1.60e+01	-1.457099e-06
-1.50e+01	-1.455574e-06
-1.40e+01	-1.452172e-06
-1.30e+01	-1.449313e-06
-1.20e+01	-1.446334e-06
-1.10e+01	-1.444305e-06
-1.00e+01	-1.439624e-06
-9.00e+00	-1.434727e-06
-8.00e+00	-1.429499e-06
-7.00e+00	-1.422910e-06
-5.99e+00	-1.416141e-06
-4.99e+00	-1.408570e-06
-4.00e+00	-1.400336e-06
-3.00e+00	-1.392763e-06
-2.00e+00	-1.383456e-06
-9.94e-01	-1.375336e-06
5.44e-03	-1.362982e-06
1.00e+00	-1.343189e-06
2.00e+00	-1.319709e-06
3.00e+00	-1.279209e-06
4.00e+00	-1.170124e-06
5.00e+00	-8.643158e-07
6.00e+00	-4.526488e-07
7.00e+00	-1.810929e-07
8.00e+00	-1.358975e-07
9.00e+00	-1.129097e-07
1.00e+01	-9.510774e-08
1.10e+01	-7.926728e-08
1.20e+01	-6.474090e-08
1.30e+01	-5.179463e-08
1.40e+01	-4.068037e-08
1.50e+01	-3.123310e-08
1.60e+01	-2.318944e-08
1.70e+01	-1.623801e-08
1.80e+01	-1.016026e-08
1.90e+01	-4.895565e-09
2.00e+01	-3.987351e-10
2.10e+01	3.483338e-09
2.20e+01	6.786889e-09
2.30e+01	9.532923e-09
2.40e+01	1.176132e-08
2.50e+01	1.350751e-08
2.60e+01	1.487743e-08
2.70e+01	1.598840e-08
2.80e+01	1.694560e-08
2.90e+01	1.779521e-08
3.00e+01	1.857459e-08
3.10e+01	1.931119e-08
3.20e+01	2.003032e-08
3.30e+01	2.067554e-08
3.40e+01	2.127127e-08
3.50e+01	2.186597e-08
3.60e+01	2.244438e-08
3.70e+01	2.297239e-08
3.80e+01	2.349688e-08
3.90e+01	2.398845e-08
4.00e+01	2.448445e-08
