# ---
# 24/02/2026, 14:33:21
# volt	current
# ---
-1.20e+02	-1.643491e-06
-1.19e+02	-1.562301e-06
-1.18e+02	-1.567590e-06
-1.17e+02	-1.571786e-06
-1.16e+02	-1.573290e-06
-1.15e+02	-1.573585e-06
-1.14e+02	-1.575611e-06
-1.13e+02	-1.577012e-06
-1.12e+02	-1.578057e-06
-1.11e+02	-1.576507e-06
-1.10e+02	-1.577508e-06
-1.09e+02	-1.578003e-06
-1.08e+02	-1.577194e-06
-1.07e+02	-1.576773e-06
-1.06e+02	-1.577330e-06
-1.05e+02	-1.576376e-06
-1.04e+02	-1.576064e-06
-1.03e+02	-1.575278e-06
-1.02e+02	-1.574908e-06
-1.01e+02	-1.574776e-06
-1.00e+02	-1.573334e-06
-9.90e+01	-1.572496e-06
-9.80e+01	-1.572550e-06
-9.70e+01	-1.571223e-06
-9.60e+01	-1.570466e-06
-9.50e+01	-1.570274e-06
-9.40e+01	-1.568559e-06
-9.30e+01	-1.567836e-06
-9.20e+01	-1.566609e-06
-9.10e+01	-1.565345e-06
-9.00e+01	-1.564595e-06
-8.90e+01	-1.564179e-06
-8.80e+01	-1.562877e-06
-8.70e+01	-1.560752e-06
-8.60e+01	-1.559599e-06
-8.50e+01	-1.559712e-06
-8.40e+01	-1.558129e-06
-8.30e+01	-1.557392e-06
-8.20e+01	-1.557147e-06
-8.10e+01	-1.555774e-06
-8.00e+01	-1.554698e-06
-7.90e+01	-1.552934e-06
-7.80e+01	-1.552930e-06
-7.70e+01	-1.551560e-06
-7.60e+01	-1.550457e-06
-7.50e+01	-1.549990e-06
-7.40e+01	-1.548717e-06
-7.30e+01	-1.548003e-06
-7.20e+01	-1.546432e-06
-7.10e+01	-1.545390e-06
-7.00e+01	-1.544831e-06
-6.90e+01	-1.543559e-06
-6.80e+01	-1.541534e-06
-6.70e+01	-1.540796e-06
-6.60e+01	-1.539780e-06
-6.50e+01	-1.539495e-06
-6.40e+01	-1.538684e-06
-6.30e+01	-1.536549e-06
-6.20e+01	-1.535111e-06
-6.10e+01	-1.534178e-06
-6.00e+01	-1.532553e-06
-5.90e+01	-1.531374e-06
-5.80e+01	-1.530158e-06
-5.70e+01	-1.529447e-06
-5.60e+01	-1.527929e-06
-5.50e+01	-1.526811e-06
-5.40e+01	-1.525428e-06
-5.30e+01	-1.523658e-06
-5.20e+01	-1.521771e-06
-5.10e+01	-1.520256e-06
-5.00e+01	-1.519426e-06
-4.90e+01	-1.518636e-06
-4.80e+01	-1.517207e-06
-4.70e+01	-1.515611e-06
-4.60e+01	-1.514878e-06
-4.50e+01	-1.512594e-06
-4.40e+01	-1.510426e-06
-4.30e+01	-1.510148e-06
-4.20e+01	-1.507655e-06
-4.10e+01	-1.505717e-06
-4.00e+01	-1.504783e-06
-3.90e+01	-1.503356e-06
-3.80e+01	-1.501209e-06
-3.70e+01	-1.500013e-06
-3.60e+01	-1.498755e-06
-3.50e+01	-1.496748e-06
-3.40e+01	-1.494596e-06
-3.30e+01	-1.492701e-06
-3.20e+01	-1.490829e-06
-3.10e+01	-1.489463e-06
-3.00e+01	-1.488222e-06
-2.90e+01	-1.486755e-06
-2.80e+01	-1.484564e-06
-2.70e+01	-1.482520e-06
-2.60e+01	-1.481759e-06
-2.50e+01	-1.479932e-06
-2.40e+01	-1.477349e-06
-2.30e+01	-1.475550e-06
-2.20e+01	-1.474817e-06
-2.10e+01	-1.472854e-06
-2.00e+01	-1.470380e-06
-1.90e+01	-1.468999e-06
-1.80e+01	-1.467473e-06
-1.70e+01	-1.464742e-06
-1.60e+01	-1.462682e-06
-1.50e+01	-1.461049e-06
-1.40e+01	-1.458547e-06
-1.30e+01	-1.455436e-06
-1.20e+01	-1.451825e-06
-1.10e+01	-1.448354e-06
-1.00e+01	-1.444570e-06
-9.00e+00	-1.439641e-06
-8.00e+00	-1.435383e-06
-7.00e+00	-1.428553e-06
-5.99e+00	-1.421292e-06
-4.99e+00	-1.413091e-06
-4.00e+00	-1.404904e-06
-3.00e+00	-1.395523e-06
-2.00e+00	-1.387830e-06
-9.94e-01	-1.379067e-06
5.48e-03	-1.365906e-06
1.00e+00	-1.346123e-06
2.00e+00	-1.321316e-06
3.00e+00	-1.278171e-06
4.00e+00	-1.161612e-06
5.00e+00	-8.444506e-07
6.00e+00	-4.333488e-07
7.00e+00	-1.754061e-07
8.00e+00	-1.330809e-07
9.00e+00	-1.104451e-07
1.00e+01	-9.271061e-08
1.10e+01	-7.697015e-08
1.20e+01	-6.258468e-08
1.30e+01	-4.993037e-08
1.40e+01	-3.904671e-08
1.50e+01	-2.976613e-08
1.60e+01	-2.192508e-08
1.70e+01	-1.511565e-08
1.80e+01	-9.184965e-09
1.90e+01	-4.030756e-09
2.00e+01	3.710244e-10
2.10e+01	4.144506e-09
2.20e+01	7.339723e-09
2.30e+01	1.002805e-08
2.40e+01	1.218633e-08
2.50e+01	1.386506e-08
2.60e+01	1.518411e-08
2.70e+01	1.626318e-08
2.80e+01	1.721862e-08
2.90e+01	1.806874e-08
3.00e+01	1.885951e-08
3.10e+01	1.959559e-08
3.20e+01	2.027448e-08
3.30e+01	2.094299e-08
3.40e+01	2.155137e-08
3.50e+01	2.214508e-08
3.60e+01	2.272752e-08
3.70e+01	2.329086e-08
3.80e+01	2.381672e-08
3.90e+01	2.429957e-08
4.00e+01	2.480125e-08
