# ---
# 25/02/2026, 09:20:09
# volt	current
# ---
-1.20e+02	-2.657482e-07
-1.19e+02	-2.052156e-07
-1.18e+02	-2.054292e-07
-1.17e+02	-2.053213e-07
-1.16e+02	-2.051543e-07
-1.15e+02	-2.052448e-07
-1.14e+02	-2.052490e-07
-1.13e+02	-2.052003e-07
-1.12e+02	-2.052220e-07
-1.11e+02	-2.051772e-07
-1.10e+02	-2.051441e-07
-1.09e+02	-2.050155e-07
-1.08e+02	-2.049360e-07
-1.07e+02	-2.049523e-07
-1.06e+02	-2.049084e-07
-1.05e+02	-2.047660e-07
-1.04e+02	-2.047656e-07
-1.03e+02	-2.047402e-07
-1.02e+02	-2.044625e-07
-1.01e+02	-2.045911e-07
-1.00e+02	-2.044854e-07
-9.90e+01	-2.043740e-07
-9.80e+01	-2.043984e-07
-9.70e+01	-2.042589e-07
-9.60e+01	-2.041858e-07
-9.50e+01	-2.041560e-07
-9.40e+01	-2.040575e-07
-9.30e+01	-2.040444e-07
-9.20e+01	-2.038752e-07
-9.10e+01	-2.038039e-07
-9.00e+01	-2.037754e-07
-8.90e+01	-2.037019e-07
-8.80e+01	-2.036118e-07
-8.70e+01	-2.035595e-07
-8.60e+01	-2.035310e-07
-8.50e+01	-2.034564e-07
-8.40e+01	-2.033275e-07
-8.30e+01	-2.033223e-07
-8.20e+01	-2.032002e-07
-8.10e+01	-2.030305e-07
-8.00e+01	-2.030693e-07
-7.90e+01	-2.029755e-07
-7.80e+01	-2.028690e-07
-7.70e+01	-2.028324e-07
-7.60e+01	-2.027653e-07
-7.50e+01	-2.026395e-07
-7.40e+01	-2.025945e-07
-7.30e+01	-2.024283e-07
-7.20e+01	-2.023024e-07
-7.10e+01	-2.022170e-07
-7.00e+01	-2.021169e-07
-6.90e+01	-2.020069e-07
-6.80e+01	-2.018595e-07
-6.70e+01	-2.017981e-07
-6.60e+01	-2.017363e-07
-6.50e+01	-2.014989e-07
-6.40e+01	-2.014797e-07
-6.30e+01	-2.013236e-07
-6.20e+01	-2.011845e-07
-6.10e+01	-2.011209e-07
-6.00e+01	-2.009477e-07
-5.90e+01	-2.007060e-07
-5.80e+01	-2.005841e-07
-5.70e+01	-2.004943e-07
-5.60e+01	-2.003531e-07
-5.50e+01	-2.001367e-07
-5.40e+01	-2.000880e-07
-5.30e+01	-1.999121e-07
-5.20e+01	-1.997222e-07
-5.10e+01	-1.995623e-07
-5.00e+01	-1.993651e-07
-4.90e+01	-1.992604e-07
-4.80e+01	-1.991462e-07
-4.70e+01	-1.988618e-07
-4.60e+01	-1.987317e-07
-4.50e+01	-1.984273e-07
-4.40e+01	-1.982290e-07
-4.30e+01	-1.981440e-07
-4.20e+01	-1.979458e-07
-4.10e+01	-1.977012e-07
-4.00e+01	-1.975041e-07
-3.90e+01	-1.973786e-07
-3.80e+01	-1.970773e-07
-3.70e+01	-1.968437e-07
-3.60e+01	-1.966784e-07
-3.50e+01	-1.963672e-07
-3.40e+01	-1.961271e-07
-3.30e+01	-1.958962e-07
-3.20e+01	-1.956604e-07
-3.10e+01	-1.953164e-07
-3.00e+01	-1.951710e-07
-2.90e+01	-1.948472e-07
-2.80e+01	-1.943975e-07
-2.70e+01	-1.941598e-07
-2.60e+01	-1.937345e-07
-2.50e+01	-1.933089e-07
-2.40e+01	-1.930339e-07
-2.30e+01	-1.927366e-07
-2.20e+01	-1.922989e-07
-2.10e+01	-1.918759e-07
-2.00e+01	-1.916321e-07
-1.90e+01	-1.912288e-07
-1.80e+01	-1.908317e-07
-1.70e+01	-1.905090e-07
-1.60e+01	-1.901222e-07
-1.50e+01	-1.896564e-07
-1.40e+01	-1.893658e-07
-1.30e+01	-1.890184e-07
-1.20e+01	-1.883806e-07
-1.10e+01	-1.879691e-07
-1.00e+01	-1.875802e-07
-9.00e+00	-1.869852e-07
-8.00e+00	-1.864531e-07
-7.00e+00	-1.860923e-07
-6.00e+00	-1.853039e-07
-5.00e+00	-1.845733e-07
-4.00e+00	-1.839942e-07
-3.00e+00	-1.829582e-07
-2.00e+00	-1.816206e-07
-9.96e-01	-1.797610e-07
3.86e-03	-1.769186e-07
1.00e+00	-1.722951e-07
2.00e+00	-1.643715e-07
3.00e+00	-1.477948e-07
4.00e+00	-1.207331e-07
5.00e+00	-8.682134e-08
6.00e+00	-4.781367e-08
7.00e+00	-4.862445e-09
8.00e+00	8.196977e-10
9.00e+00	1.352912e-09
1.00e+01	1.651983e-09
1.10e+01	1.819807e-09
1.20e+01	1.951687e-09
1.30e+01	2.096223e-09
1.40e+01	2.245315e-09
1.50e+01	2.395294e-09
1.60e+01	2.572104e-09
1.70e+01	2.717399e-09
1.80e+01	2.846873e-09
1.90e+01	3.057477e-09
2.00e+01	3.228845e-09
2.10e+01	3.340853e-09
2.20e+01	3.518549e-09
2.30e+01	3.695486e-09
2.40e+01	3.867993e-09
2.50e+01	4.049610e-09
2.60e+01	4.229331e-09
2.70e+01	4.420063e-09
2.80e+01	4.593584e-09
2.90e+01	4.756219e-09
3.00e+01	4.950369e-09
3.10e+01	5.134898e-09
3.20e+01	5.314746e-09
3.30e+01	5.477001e-09
3.40e+01	5.650393e-09
3.50e+01	5.813408e-09
3.60e+01	5.981607e-09
3.70e+01	6.156646e-09
3.80e+01	6.303715e-09
3.90e+01	6.464703e-09
4.00e+01	6.597091e-09
