# ---
# 25/02/2026, 11:13:57
# volt	current
# ---
-1.20e+02	-5.029340e-07
-1.19e+02	-4.386523e-07
-1.18e+02	-4.393831e-07
-1.17e+02	-4.393816e-07
-1.16e+02	-4.394619e-07
-1.15e+02	-4.400321e-07
-1.14e+02	-4.397696e-07
-1.13e+02	-4.398920e-07
-1.12e+02	-4.400150e-07
-1.11e+02	-4.402380e-07
-1.10e+02	-4.399810e-07
-1.09e+02	-4.399201e-07
-1.08e+02	-4.398475e-07
-1.07e+02	-4.395695e-07
-1.06e+02	-4.396334e-07
-1.05e+02	-4.395342e-07
-1.04e+02	-4.393583e-07
-1.03e+02	-4.390718e-07
-1.02e+02	-4.391613e-07
-1.01e+02	-4.389036e-07
-1.00e+02	-4.387111e-07
-9.90e+01	-4.386557e-07
-9.80e+01	-4.383180e-07
-9.70e+01	-4.380193e-07
-9.60e+01	-4.379927e-07
-9.50e+01	-4.378599e-07
-9.40e+01	-4.376430e-07
-9.30e+01	-4.371567e-07
-9.20e+01	-4.371128e-07
-9.10e+01	-4.371294e-07
-9.00e+01	-4.367072e-07
-8.90e+01	-4.364742e-07
-8.80e+01	-4.364220e-07
-8.70e+01	-4.357553e-07
-8.60e+01	-4.356492e-07
-8.50e+01	-4.356748e-07
-8.40e+01	-4.350815e-07
-8.30e+01	-4.350387e-07
-8.20e+01	-4.352678e-07
-8.10e+01	-4.346791e-07
-8.00e+01	-4.343660e-07
-7.90e+01	-4.341362e-07
-7.80e+01	-4.338731e-07
-7.70e+01	-4.336642e-07
-7.60e+01	-4.334406e-07
-7.50e+01	-4.333784e-07
-7.40e+01	-4.333712e-07
-7.30e+01	-4.329202e-07
-7.20e+01	-4.324076e-07
-7.10e+01	-4.324471e-07
-7.00e+01	-4.317144e-07
-6.90e+01	-4.317186e-07
-6.80e+01	-4.313055e-07
-6.70e+01	-4.309904e-07
-6.60e+01	-4.307759e-07
-6.50e+01	-4.305121e-07
-6.40e+01	-4.300357e-07
-6.30e+01	-4.297376e-07
-6.20e+01	-4.295785e-07
-6.10e+01	-4.292175e-07
-6.00e+01	-4.291283e-07
-5.90e+01	-4.288238e-07
-5.80e+01	-4.285465e-07
-5.70e+01	-4.280939e-07
-5.60e+01	-4.276588e-07
-5.50e+01	-4.273701e-07
-5.40e+01	-4.270213e-07
-5.30e+01	-4.265123e-07
-5.20e+01	-4.265177e-07
-5.10e+01	-4.261300e-07
-5.00e+01	-4.254989e-07
-4.90e+01	-4.252520e-07
-4.80e+01	-4.251920e-07
-4.70e+01	-4.243993e-07
-4.60e+01	-4.239210e-07
-4.50e+01	-4.239512e-07
-4.40e+01	-4.233850e-07
-4.30e+01	-4.228851e-07
-4.20e+01	-4.225853e-07
-4.10e+01	-4.225549e-07
-4.00e+01	-4.217922e-07
-3.90e+01	-4.212982e-07
-3.80e+01	-4.211878e-07
-3.70e+01	-4.205897e-07
-3.60e+01	-4.198301e-07
-3.50e+01	-4.195899e-07
-3.40e+01	-4.194922e-07
-3.30e+01	-4.189185e-07
-3.20e+01	-4.182894e-07
-3.10e+01	-4.181637e-07
-3.00e+01	-4.175363e-07
-2.90e+01	-4.166259e-07
-2.80e+01	-4.165280e-07
-2.70e+01	-4.161428e-07
-2.60e+01	-4.153295e-07
-2.50e+01	-4.148919e-07
-2.40e+01	-4.148271e-07
-2.30e+01	-4.138819e-07
-2.20e+01	-4.133326e-07
-2.10e+01	-4.131919e-07
-2.00e+01	-4.125019e-07
-1.90e+01	-4.117393e-07
-1.80e+01	-4.112883e-07
-1.70e+01	-4.107453e-07
-1.60e+01	-4.100573e-07
-1.50e+01	-4.094202e-07
-1.40e+01	-4.089779e-07
-1.30e+01	-4.080562e-07
-1.20e+01	-4.072795e-07
-1.10e+01	-4.066856e-07
-1.00e+01	-4.057912e-07
-9.00e+00	-4.047062e-07
-8.00e+00	-4.037202e-07
-7.00e+00	-4.028626e-07
-6.00e+00	-4.009772e-07
-5.00e+00	-3.989931e-07
-4.00e+00	-3.972277e-07
-3.00e+00	-3.949485e-07
-2.00e+00	-3.919876e-07
-9.96e-01	-3.896552e-07
3.61e-03	-3.855487e-07
1.00e+00	-3.760017e-07
2.00e+00	-3.575090e-07
3.00e+00	-3.142352e-07
4.00e+00	-1.951406e-07
5.00e+00	-1.066575e-07
6.00e+00	-9.023390e-08
7.00e+00	-7.886934e-08
8.00e+00	-6.851540e-08
9.00e+00	-5.797002e-08
1.00e+01	-4.695010e-08
1.10e+01	-3.571792e-08
1.20e+01	-2.522997e-08
1.30e+01	-1.648562e-08
1.40e+01	-1.000956e-08
1.50e+01	-5.466768e-09
1.60e+01	-2.114321e-09
1.70e+01	4.049444e-10
1.80e+01	2.093428e-09
1.90e+01	2.950642e-09
2.00e+01	3.285529e-09
2.10e+01	3.511696e-09
2.20e+01	3.707997e-09
2.30e+01	3.909741e-09
2.40e+01	4.125782e-09
2.50e+01	4.324616e-09
2.60e+01	4.537242e-09
2.70e+01	4.739489e-09
2.80e+01	4.942245e-09
2.90e+01	5.163099e-09
3.00e+01	5.362179e-09
3.10e+01	5.569114e-09
3.20e+01	5.752377e-09
3.30e+01	5.947787e-09
3.40e+01	6.155475e-09
3.50e+01	6.342667e-09
3.60e+01	6.514159e-09
3.70e+01	6.700078e-09
3.80e+01	6.875879e-09
3.90e+01	7.029272e-09
4.00e+01	7.194692e-09
