# ---
# 25/02/2026, 11:10:54
# volt	current
# ---
-1.20e+02	-5.112529e-07
-1.19e+02	-4.462149e-07
-1.18e+02	-4.462952e-07
-1.17e+02	-4.467357e-07
-1.16e+02	-4.464136e-07
-1.15e+02	-4.461406e-07
-1.14e+02	-4.464754e-07
-1.13e+02	-4.460807e-07
-1.12e+02	-4.456798e-07
-1.11e+02	-4.453720e-07
-1.10e+02	-4.454151e-07
-1.09e+02	-4.450531e-07
-1.08e+02	-4.445302e-07
-1.07e+02	-4.447716e-07
-1.06e+02	-4.440797e-07
-1.05e+02	-4.437276e-07
-1.04e+02	-4.435746e-07
-1.03e+02	-4.434410e-07
-1.02e+02	-4.426360e-07
-1.01e+02	-4.426152e-07
-1.00e+02	-4.426442e-07
-9.90e+01	-4.422068e-07
-9.80e+01	-4.415852e-07
-9.70e+01	-4.413724e-07
-9.60e+01	-4.415708e-07
-9.50e+01	-4.408746e-07
-9.40e+01	-4.404854e-07
-9.30e+01	-4.404102e-07
-9.20e+01	-4.399433e-07
-9.10e+01	-4.392138e-07
-9.00e+01	-4.393785e-07
-8.90e+01	-4.390629e-07
-8.80e+01	-4.381325e-07
-8.70e+01	-4.383689e-07
-8.60e+01	-4.381635e-07
-8.50e+01	-4.375444e-07
-8.40e+01	-4.373790e-07
-8.30e+01	-4.373477e-07
-8.20e+01	-4.368062e-07
-8.10e+01	-4.363458e-07
-8.00e+01	-4.359561e-07
-7.90e+01	-4.356542e-07
-7.80e+01	-4.355818e-07
-7.70e+01	-4.350308e-07
-7.60e+01	-4.346110e-07
-7.50e+01	-4.345865e-07
-7.40e+01	-4.341763e-07
-7.30e+01	-4.340920e-07
-7.20e+01	-4.337161e-07
-7.10e+01	-4.332919e-07
-7.00e+01	-4.330484e-07
-6.90e+01	-4.325983e-07
-6.80e+01	-4.323813e-07
-6.70e+01	-4.321111e-07
-6.60e+01	-4.314164e-07
-6.50e+01	-4.314849e-07
-6.40e+01	-4.314686e-07
-6.30e+01	-4.305105e-07
-6.20e+01	-4.299888e-07
-6.10e+01	-4.299601e-07
-6.00e+01	-4.296816e-07
-5.90e+01	-4.291633e-07
-5.80e+01	-4.287155e-07
-5.70e+01	-4.284030e-07
-5.60e+01	-4.281329e-07
-5.50e+01	-4.276592e-07
-5.40e+01	-4.273687e-07
-5.30e+01	-4.271293e-07
-5.20e+01	-4.266613e-07
-5.10e+01	-4.260600e-07
-5.00e+01	-4.261880e-07
-4.90e+01	-4.255678e-07
-4.80e+01	-4.250246e-07
-4.70e+01	-4.245747e-07
-4.60e+01	-4.242481e-07
-4.50e+01	-4.240742e-07
-4.40e+01	-4.233978e-07
-4.30e+01	-4.229788e-07
-4.20e+01	-4.225818e-07
-4.10e+01	-4.220303e-07
-4.00e+01	-4.218286e-07
-3.90e+01	-4.211212e-07
-3.80e+01	-4.208292e-07
-3.70e+01	-4.203958e-07
-3.60e+01	-4.201194e-07
-3.50e+01	-4.194523e-07
-3.40e+01	-4.192173e-07
-3.30e+01	-4.187980e-07
-3.20e+01	-4.179826e-07
-3.10e+01	-4.177523e-07
-3.00e+01	-4.174902e-07
-2.90e+01	-4.166073e-07
-2.80e+01	-4.160424e-07
-2.70e+01	-4.157345e-07
-2.60e+01	-4.149001e-07
-2.50e+01	-4.142733e-07
-2.40e+01	-4.142919e-07
-2.30e+01	-4.134350e-07
-2.20e+01	-4.128810e-07
-2.10e+01	-4.125608e-07
-2.00e+01	-4.119365e-07
-1.90e+01	-4.112208e-07
-1.80e+01	-4.103704e-07
-1.70e+01	-4.102268e-07
-1.60e+01	-4.095439e-07
-1.50e+01	-4.081949e-07
-1.40e+01	-4.081851e-07
-1.30e+01	-4.076010e-07
-1.20e+01	-4.063996e-07
-1.10e+01	-4.058026e-07
-1.00e+01	-4.048987e-07
-9.00e+00	-4.040561e-07
-8.00e+00	-4.028704e-07
-7.00e+00	-4.014751e-07
-6.00e+00	-3.999572e-07
-5.00e+00	-3.983281e-07
-4.00e+00	-3.959988e-07
-3.00e+00	-3.935269e-07
-2.00e+00	-3.913422e-07
-9.95e-01	-3.885946e-07
4.04e-03	-3.835596e-07
1.00e+00	-3.740484e-07
2.00e+00	-3.548704e-07
3.00e+00	-3.097960e-07
4.00e+00	-1.904597e-07
5.00e+00	-1.055303e-07
6.00e+00	-8.932653e-08
7.00e+00	-7.801614e-08
8.00e+00	-6.767772e-08
9.00e+00	-5.712841e-08
1.00e+01	-4.605739e-08
1.10e+01	-3.489387e-08
1.20e+01	-2.458679e-08
1.30e+01	-1.597734e-08
1.40e+01	-9.651386e-09
1.50e+01	-5.204910e-09
1.60e+01	-1.929412e-09
1.70e+01	5.460635e-10
1.80e+01	2.141904e-09
1.90e+01	2.922549e-09
2.00e+01	3.232629e-09
2.10e+01	3.435257e-09
2.20e+01	3.643454e-09
2.30e+01	3.835577e-09
2.40e+01	4.027573e-09
2.50e+01	4.227543e-09
2.60e+01	4.427263e-09
2.70e+01	4.622675e-09
2.80e+01	4.824165e-09
2.90e+01	5.031980e-09
3.00e+01	5.224865e-09
3.10e+01	5.419014e-09
3.20e+01	5.620250e-09
3.30e+01	5.798577e-09
3.40e+01	5.990953e-09
3.50e+01	6.169279e-09
3.60e+01	6.347228e-09
3.70e+01	6.524163e-09
3.80e+01	6.704009e-09
3.90e+01	6.848671e-09
4.00e+01	6.995984e-09
